"","logFC","logCPM","LR","PValue","FDR","names","dir","symbol"
"ENSG00000077080.ACTL6B",0.0715920039098364,7.04983562596011,0.159179870438045,0.689912715030441,0.996924660785995,"ENSG00000077080.ACTL6B","upr","ACTL6B"
"ENSG00000072110.ACTN1",0.129742946686562,5.1964239725771,2.14334011596165,0.143189831668804,0.925018061335231,"ENSG00000072110.ACTN1","upr","ACTN1"
"ENSG00000077522.ACTN2",-0.381069777232936,0.386426492863206,2.12937267956946,0.144499882981808,0.925018061335231,"ENSG00000077522.ACTN2","downr","ACTN2"
"ENSG00000282844.ACTN4",-0.223928588572655,2.43804223563113,1.96973914453303,0.160475553021691,0.93389164852893,"ENSG00000282844.ACTN4","downr","ACTN4"
"ENSG00000131966.ACTR10",0.0250479829380205,8.4045279302101,0.25932174481731,0.610586508468274,0.996924660785995,"ENSG00000131966.ACTR10","upr","ACTR10"
"ENSG00000138107.ACTR1A",0.0172588770918755,7.83221060013048,0.112030940953999,0.737843680471438,0.996924660785995,"ENSG00000138107.ACTR1A","upr","ACTR1A"
"ENSG00000115073.ACTR1B",0.0360795614555474,3.23718368211088,0.0984338431168172,0.75371724022858,0.996924660785995,"ENSG00000115073.ACTR1B","upr","ACTR1B"
"ENSG00000138071.ACTR2",-0.0054922530673806,6.52034956580167,0.00752785792242427,0.930859716296497,0.996924660785995,"ENSG00000138071.ACTR2","downr","ACTR2"
"ENSG00000115091.ACTR3",0.0433089477339689,6.85644751038503,0.542142679992583,0.461546084497702,0.993051750095811,"ENSG00000115091.ACTR3","upr","ACTR3"
"ENSG00000133627.ACTR3B",0.0179709095696872,5.299245710755,0.0713366015621144,0.789400539282967,0.996924660785995,"ENSG00000133627.ACTR3B","upr","ACTR3B"
"ENSG00000101442.ACTR5",0.126567593460454,2.20661357816205,0.582706161766673,0.445253542577068,0.992705605531973,"ENSG00000101442.ACTR5","upr","ACTR5"
"ENSG00000075089.ACTR6",0.0736197324627404,5.56644559594155,1.42713363081793,0.23223280162907,0.98126724123953,"ENSG00000075089.ACTR6","upr","ACTR6"
"ENSG00000113812.ACTR8",-0.0835191188874304,4.54674797070149,0.827555171915495,0.3629804305122,0.991619724223891,"ENSG00000113812.ACTR8","downr","ACTR8"
"ENSG00000184378.ACTRT3",-0.144591587820365,0.912624270411882,0.241497940069509,0.623126310770233,0.996924660785995,"ENSG00000184378.ACTRT3","downr","ACTRT3"
"ENSG00000115170.ACVR1",-0.0325973573437201,2.25609237155293,0.0347156800404083,0.852192692975673,0.996924660785995,"ENSG00000115170.ACVR1","downr","ACVR1"
"ENSG00000135503.ACVR1B",0.0284784933511429,4.42247074118948,0.123046454918244,0.725753566802755,0.996924660785995,"ENSG00000135503.ACVR1B","upr","ACVR1B"
"ENSG00000121989.ACVR2A",0.091311704141573,4.34108242546775,1.47503248734639,0.224553356040116,0.975829863574505,"ENSG00000121989.ACVR2A","upr","ACVR2A"
"ENSG00000114739.ACVR2B",-0.0840680395522843,3.94617168027313,0.70893459837516,0.399797726441442,0.992705605531973,"ENSG00000114739.ACVR2B","downr","ACVR2B"
"ENSG00000139567.ACVRL1",-0.297382090034622,-0.421346929144525,0.484010756291019,0.486611203515437,0.994574902730772,"ENSG00000139567.ACVRL1","downr","ACVRL1"
"ENSG00000243989.ACY1",0.0034283370471768,2.87152391334543,0.000303044845928468,0.986110980813329,0.998274405068966,"ENSG00000243989.ACY1","upr","ACY1"
"ENSG00000132744.ACY3",-0.287058326174423,-0.409752347020333,0.546123801190351,0.459905846509373,0.993051750095811,"ENSG00000132744.ACY3","downr","ACY3"
"ENSG00000119640.ACYP1",-0.0548688896957087,5.35876306865947,0.562272992957144,0.453345866215878,0.992705605531973,"ENSG00000119640.ACYP1","downr","ACYP1"
"ENSG00000170634.ACYP2",-0.00785565653786419,5.15549127402053,0.00839204977930308,0.927009390520424,0.996924660785995,"ENSG00000170634.ACYP2","downr","ACYP2"
"ENSG00000196839.ADA",0.178289822828722,0.26383684223869,0.257115958636769,0.612108489276688,0.996924660785995,"ENSG00000196839.ADA","upr","ADA"
"ENSG00000093072.ADA2",-0.155816960967765,3.42940571785046,1.72416939202517,0.18915723614811,0.949745871369,"ENSG00000093072.ADA2","downr","ADA2"
"ENSG00000168803.ADAL",0.000881502754939156,3.56981542079988,7.27219707599147e-05,0.993195948101391,0.99875846683862,"ENSG00000168803.ADAL","upr","ADAL"
"ENSG00000137845.ADAM10",-0.0724660143389646,4.0052153515171,0.653727284444081,0.418783221827869,0.992705605531973,"ENSG00000137845.ADAM10","downr","ADAM10"
"ENSG00000073670.ADAM11",-0.17181342304693,3.29529903546037,1.6340494446076,0.201143867116551,0.962800783566413,"ENSG00000073670.ADAM11","downr","ADAM11"
"ENSG00000148848.ADAM12",0.069306059365067,3.26143812933858,0.173569148717734,0.676959078475442,0.996924660785995,"ENSG00000148848.ADAM12","upr","ADAM12"
"ENSG00000143537.ADAM15",0.108375910389108,2.69952614179322,0.493332328620498,0.482444582707144,0.993935916608984,"ENSG00000143537.ADAM15","upr","ADAM15"
"ENSG00000151694.ADAM17",0.214825116719818,2.90749345946276,2.10785761293161,0.146544353074718,0.926233535944867,"ENSG00000151694.ADAM17","upr","ADAM17"
"ENSG00000135074.ADAM19",-0.0813411562325463,2.62796968748593,0.307794461798556,0.579036755681647,0.996924660785995,"ENSG00000135074.ADAM19","downr","ADAM19"
"ENSG00000008277.ADAM22",0.0589760784545765,3.28908822692148,0.210206524118032,0.646605580682186,0.996924660785995,"ENSG00000008277.ADAM22","upr","ADAM22"
"ENSG00000114948.ADAM23",0.072358069806433,3.24367128622431,0.534497630362373,0.464722075784641,0.993051750095811,"ENSG00000114948.ADAM23","upr","ADAM23"
"ENSG00000168594.ADAM29",0.356333289577211,1.71651674501048,3.99967608904189,0.0455090089143693,0.755011677701024,"ENSG00000168594.ADAM29","upr","ADAM29"
"ENSG00000275594.ADAM32",-0.0362601607310438,0.815748858411494,0.0230598068716406,0.879301649772198,0.996924660785995,"ENSG00000275594.ADAM32","downr","ADAM32"
"ENSG00000149451.ADAM33",-0.99669749076465,-1.2025239282406,3.6789231473166,0.0551044287576647,0.79787222736028,"ENSG00000149451.ADAM33","downr","ADAM33"
"ENSG00000151651.ADAM8",-0.65771973837983,-0.590708607553355,2.49516415767617,0.114196468458792,0.892733107513985,"ENSG00000151651.ADAM8","downr","ADAM8"
"ENSG00000282230.ADAM9",-0.208614954014781,2.51022212364952,2.3643769258994,0.124133467064429,0.903378646523869,"ENSG00000282230.ADAM9","downr","ADAM9"
"ENSG00000154734.ADAMTS1",0.4823239659795,3.57655205594725,2.60211932612788,0.106720917752329,0.881355744264337,"ENSG00000154734.ADAMTS1","upr","ADAMTS1"
"ENSG00000142303.ADAMTS10",0.026117819183423,1.97736302047777,0.023787531902995,0.877426755263366,0.996924660785995,"ENSG00000142303.ADAMTS10","upr","ADAMTS10"
"ENSG00000281244.ADAMTS13",0.104240223682599,0.759366952049008,0.106791243729401,0.743827256197397,0.996924660785995,"ENSG00000281244.ADAMTS13","upr","ADAMTS13"
"ENSG00000138316.ADAMTS14",0.396385481894027,-1.46589444266454,0.40165320868978,0.526236703861223,0.996924660785995,"ENSG00000138316.ADAMTS14","upr","ADAMTS14"
"ENSG00000140470.ADAMTS17",-0.209588389893813,0.616080472755079,0.360449644745856,0.548256620332277,0.996924660785995,"ENSG00000140470.ADAMTS17","downr","ADAMTS17"
"ENSG00000140873.ADAMTS18",-0.174630316627523,1.21756607117853,0.61515280415197,0.432854258537235,0.992705605531973,"ENSG00000140873.ADAMTS18","downr","ADAMTS18"
"ENSG00000156140.ADAMTS3",0.318775305049433,-1.22736003110075,0.322308946888663,0.570223345366932,0.996924660785995,"ENSG00000156140.ADAMTS3","upr","ADAMTS3"
"ENSG00000158859.ADAMTS4",-0.215180809601911,-1.11950975040091,0.198587060432065,0.655863755392233,0.996924660785995,"ENSG00000158859.ADAMTS4","downr","ADAMTS4"
"ENSG00000154736.ADAMTS5",0.616237143006331,0.283665512470693,3.39428424844639,0.0654227515071991,0.82069307279989,"ENSG00000154736.ADAMTS5","upr","ADAMTS5"
"ENSG00000136378.ADAMTS7",-0.112810426577405,1.50051720319272,0.236641120805412,0.626642669757657,0.996924660785995,"ENSG00000136378.ADAMTS7","downr","ADAMTS7"
"ENSG00000163638.ADAMTS9",0.404741056650012,2.31359639682835,4.61529235982929,0.0316880930232717,0.685191589316887,"ENSG00000163638.ADAMTS9","upr","ADAMTS9"
"ENSG00000178031.ADAMTSL1",-0.0443033278206594,-0.529826221399096,0.009750276476991,0.921341938917018,0.996924660785995,"ENSG00000178031.ADAMTSL1","downr","ADAMTSL1"
"ENSG00000197859.ADAMTSL2",0.18947974160844,-0.123090954406842,0.154372623481384,0.69439126101254,0.996924660785995,"ENSG00000197859.ADAMTSL2","upr","ADAMTSL2"
"ENSG00000156218.ADAMTSL3",-0.0408156478530489,2.1501315519479,0.0512653118654001,0.820875983997579,0.996924660785995,"ENSG00000156218.ADAMTSL3","downr","ADAMTSL3"
"ENSG00000105963.ADAP1",0.144857906201943,6.0504806251051,6.02339547743469,0.0141174600240019,0.501710212097005,"ENSG00000105963.ADAP1","upr","ADAP1"
"ENSG00000184060.ADAP2",0.388505549560635,0.917634685376059,2.67389114845876,0.102006352277481,0.875585542074737,"ENSG00000184060.ADAP2","upr","ADAP2"
"ENSG00000160710.ADAR",-0.010450379356054,5.54256347669546,0.0234960753394198,0.878174084454153,0.996924660785995,"ENSG00000160710.ADAR","downr","ADAR"
"ENSG00000197381.ADARB1",-0.263623009722181,2.92403250605515,3.03821220536216,0.0813254373364006,0.837093472963008,"ENSG00000197381.ADARB1","downr","ADARB1"
"ENSG00000185736.ADARB2",-0.17414796110605,0.738610511623418,0.371136091084184,0.54238565153782,0.996924660785995,"ENSG00000185736.ADARB2","downr","ADARB2"
"ENSG00000065457.ADAT1",-0.0245301339762007,3.93742055375486,0.066844916833265,0.795987219795184,0.996924660785995,"ENSG00000065457.ADAT1","downr","ADAT1"
"ENSG00000189007.ADAT2",-0.124046517963288,1.22635724384313,0.197420996349296,0.65681064637691,0.996924660785995,"ENSG00000189007.ADAT2","downr","ADAT2"
"ENSG00000213638.ADAT3",-0.360823767942573,0.82291651257852,2.18213318586939,0.139620823280504,0.922334377304445,"ENSG00000213638.ADAT3","downr","ADAT3"
"ENSG00000063761.ADCK1",0.272777336789371,2.66977804311608,3.58566993262289,0.0582799133142684,0.80974563908235,"ENSG00000063761.ADCK1","upr","ADCK1"
"ENSG00000133597.ADCK2",-0.0919138730161214,4.2355785409794,0.719206975191588,0.39640415890452,0.992705605531973,"ENSG00000133597.ADCK2","downr","ADCK2"
"ENSG00000285451.ADCK5",0.012158421151327,1.94537312357008,0.00466194447479218,0.945563991669147,0.996924660785995,"ENSG00000285451.ADCK5","upr","ADCK5"
"ENSG00000164742.ADCY1",-0.0283147927221388,5.02869832772412,0.113512536549457,0.736180060740672,0.996924660785995,"ENSG00000164742.ADCY1","downr","ADCY1"
"ENSG00000078295.ADCY2",-0.108224585396445,5.57660514782495,0.699099217463257,0.403086535847897,0.992705605531973,"ENSG00000078295.ADCY2","downr","ADCY2"
"ENSG00000138031.ADCY3",0.160389170444632,2.67604304923359,1.19886218712613,0.273549209060304,0.986816411214075,"ENSG00000138031.ADCY3","upr","ADCY3"
"ENSG00000173175.ADCY5",-0.0157302692990786,3.15223358306513,0.0135613064100042,0.907293515455577,0.996924660785995,"ENSG00000173175.ADCY5","downr","ADCY5"
"ENSG00000174233.ADCY6",0.0481009179488861,3.35353459351334,0.0935784072045269,0.759676309117966,0.996924660785995,"ENSG00000174233.ADCY6","upr","ADCY6"
"ENSG00000121281.ADCY7",0.16533689422408,3.0160435030432,1.97483220972028,0.159935882962777,0.93389164852893,"ENSG00000121281.ADCY7","upr","ADCY7"
"ENSG00000155897.ADCY8",0.0149649929267252,3.90229600172236,0.0175634662344777,0.894567287913177,0.996924660785995,"ENSG00000155897.ADCY8","upr","ADCY8"
"ENSG00000162104.ADCY9",0.0280127423878102,2.15710795169131,0.0292282963332831,0.864252976297615,0.996924660785995,"ENSG00000162104.ADCY9","upr","ADCY9"
"ENSG00000141433.ADCYAP1",0.0997355834917385,2.9112291778367,0.247688041772658,0.618707723499033,0.996924660785995,"ENSG00000141433.ADCYAP1","upr","ADCYAP1"
"ENSG00000078549.ADCYAP1R1",-0.0638854923414538,1.72337016744741,0.118461332670572,0.730709326949632,0.996924660785995,"ENSG00000078549.ADCYAP1R1","downr","ADCYAP1R1"
"ENSG00000087274.ADD1",0.0140015469254917,6.88664831180253,0.0605492465805231,0.805629930559706,0.996924660785995,"ENSG00000087274.ADD1","upr","ADD1"
"ENSG00000075340.ADD2",-0.0322548756323426,6.61348149291273,0.249139185919713,0.617681856303647,0.996924660785995,"ENSG00000075340.ADD2","downr","ADD2"
"ENSG00000148700.ADD3",0.0164024149192227,5.83333508905879,0.0343508236547319,0.852962560552513,0.996924660785995,"ENSG00000148700.ADD3","upr","ADD3"
"ENSG00000197177.ADGRA1",0.0811267971049456,2.86424700301592,0.383255637884025,0.535866003608313,0.996924660785995,"ENSG00000197177.ADGRA1","upr","ADGRA1"
"ENSG00000020181.ADGRA2",-0.0781955088964783,-0.364571761364659,0.0258215781885411,0.872336825556351,0.996924660785995,"ENSG00000020181.ADGRA2","downr","ADGRA2"
"ENSG00000152990.ADGRA3",-0.0276354997371869,2.84077198822423,0.0368367659657078,0.84779777014007,0.996924660785995,"ENSG00000152990.ADGRA3","downr","ADGRA3"
"ENSG00000181790.ADGRB1",-0.245081554522362,-0.270188717132165,0.399229781519661,0.527487298008526,0.996924660785995,"ENSG00000181790.ADGRB1","downr","ADGRB1"
"ENSG00000121753.ADGRB2",-0.151217699312315,3.08485909408566,1.10012406869386,0.294238878028351,0.986816411214075,"ENSG00000121753.ADGRB2","downr","ADGRB2"
"ENSG00000135298.ADGRB3",-0.147655931762633,3.54072081596369,1.80899960681526,0.178628283056375,0.945660422238934,"ENSG00000135298.ADGRB3","downr","ADGRB3"
"ENSG00000111452.ADGRD1",-0.880421491386041,-1.29747903406119,3.21690544153341,0.0728812898131084,0.822058891551803,"ENSG00000111452.ADGRD1","downr","ADGRD1"
"ENSG00000123146.ADGRE5",0.269592364496718,-0.987988921273006,0.228628278801345,0.632542809604786,0.996924660785995,"ENSG00000123146.ADGRE5","upr","ADGRE5"
"ENSG00000205336.ADGRG1",-0.140084115683513,3.48530808487698,1.08923588674679,0.296640573670289,0.986816411214075,"ENSG00000205336.ADGRG1","downr","ADGRG1"
"ENSG00000173698.ADGRG2",-0.212845486486662,1.41986689581348,0.671709802743075,0.412456126421228,0.992705605531973,"ENSG00000173698.ADGRG2","downr","ADGRG2"
"ENSG00000144820.ADGRG7",-0.560893112803169,-0.453060571699474,1.81452018237689,0.177966941432872,0.945613738618917,"ENSG00000144820.ADGRG7","downr","ADGRG7"
"ENSG00000288324.ADGRL1",-0.298151171249051,4.43545336246121,7.94331028065622,0.0048265463371163,0.307718222480097,"ENSG00000288324.ADGRL1","downr","ADGRL1"
"ENSG00000117114.ADGRL2",0.117778606205702,4.14358962257866,1.51541489492097,0.218314677115001,0.975028997178332,"ENSG00000117114.ADGRL2","upr","ADGRL2"
"ENSG00000150471.ADGRL3",-0.119172672261714,4.40240547608668,1.52555681259884,0.216780514738186,0.975028997178332,"ENSG00000150471.ADGRL3","downr","ADGRL3"
"ENSG00000162618.ADGRL4",-0.741446865135419,-1.25304486110729,1.59732521084364,0.206282679597122,0.964373891713454,"ENSG00000162618.ADGRL4","downr","ADGRL4"
"ENSG00000164199.ADGRV1",0.00968861674643562,1.54577260368543,0.00258012772992711,0.959488908847622,0.996924660785995,"ENSG00000164199.ADGRV1","upr","ADGRV1"
"ENSG00000197894.ADH5",0.0215943732428507,7.00565140152282,0.209712958573935,0.646992477175308,0.996924660785995,"ENSG00000197894.ADH5","upr","ADH5"
"ENSG00000147576.ADHFE1",0.233300028973162,0.0499628953688548,0.340826650224045,0.559352451978116,0.996924660785995,"ENSG00000147576.ADHFE1","upr","ADHFE1"
"ENSG00000280830.ADI1",0.0140832203792462,4.62070497064448,0.035267827373926,0.851035549296837,0.996924660785995,"ENSG00000280830.ADI1","upr","ADI1"
"ENSG00000159346.ADIPOR1",-0.0874750105325923,6.34612317732417,2.12054017489117,0.145335277116272,0.925018061335231,"ENSG00000159346.ADIPOR1","downr","ADIPOR1"
"ENSG00000285070.ADIPOR2",-0.0961443487710648,2.41014613616579,0.251566931112457,0.615973907855853,0.996924660785995,"ENSG00000285070.ADIPOR2","downr","ADIPOR2"
"ENSG00000148671.ADIRF",0.0463546311838881,4.79387026111624,0.182659709882234,0.669097421624592,0.996924660785995,"ENSG00000148671.ADIRF","upr","ADIRF"
"ENSG00000156110.ADK",0.0259678460497073,4.35927500811815,0.0956701902027177,0.757088781326399,0.996924660785995,"ENSG00000156110.ADK","upr","ADK"
"ENSG00000148926.ADM",0.413749371104142,1.11697882582346,2.6400286022496,0.104201667905404,0.880529986196162,"ENSG00000148926.ADM","upr","ADM"
"ENSG00000128165.ADM2",-0.851238444175711,-0.0579787869814474,7.37161735660343,0.006626131167997,0.358792394335741,"ENSG00000128165.ADM2","downr","ADM2"
"ENSG00000101126.ADNP",0.0344836998771702,4.63843192059037,0.160259225333624,0.688917966451692,0.996924660785995,"ENSG00000101126.ADNP","upr","ADNP"
"ENSG00000101544.ADNP2",-0.326245238731538,2.59257048486817,5.52778994712349,0.0187167323859538,0.574695339277314,"ENSG00000101544.ADNP2","downr","ADNP2"
"ENSG00000181915.ADO",-0.242555273769989,2.89644776528755,2.44052999983071,0.118236270748453,0.895884472836087,"ENSG00000181915.ADO","downr","ADO"
"ENSG00000163485.ADORA1",-0.0980810453690112,4.724930935386,1.02307457069345,0.311790820868459,0.986816411214075,"ENSG00000163485.ADORA1","downr","ADORA1"
"ENSG00000128271.ADORA2A",0.695731823685556,-0.48804812690349,0.617592035528038,0.431943510547655,0.992705605531973,"ENSG00000128271.ADORA2A","upr","ADORA2A"
"ENSG00000170425.ADORA2B",0.294678458987178,0.8144447434105,1.26829068394223,0.26008759149322,0.986816411214075,"ENSG00000170425.ADORA2B","upr","ADORA2B"
"ENSG00000159322.ADPGK",-0.0308835300817753,4.73033816797636,0.123554062885351,0.725211338178168,0.996924660785995,"ENSG00000159322.ADPGK","downr","ADPGK"
"ENSG00000144843.ADPRH",-0.120489595973554,-0.669437145468795,0.0703110412829098,0.790884441785257,0.996924660785995,"ENSG00000144843.ADPRH","downr","ADPRH"
"ENSG00000153531.ADPRHL1",0.0141079220943352,2.71803089046719,0.00328279340325111,0.954309672291516,0.996924660785995,"ENSG00000153531.ADPRHL1","upr","ADPRHL1"
"ENSG00000170222.ADPRM",0.157714361058855,3.47162023817247,2.00153376256073,0.157140129470689,0.93389164852893,"ENSG00000170222.ADPRM","upr","ADPRM"
"ENSG00000116863.ADPRS",0.141714968525081,4.89258175438128,3.10027156004922,0.0782792354550886,0.832978540605546,"ENSG00000116863.ADPRS","upr","ADPRS"
"ENSG00000120907.ADRA1A",-0.432908243644664,-0.402950733694851,1.17089508291308,0.279217401394822,0.986816411214075,"ENSG00000120907.ADRA1A","downr","ADRA1A"
"ENSG00000170214.ADRA1B",0.347850237207193,-0.722021995762779,0.643838930307464,0.422324074098335,0.992705605531973,"ENSG00000170214.ADRA1B","upr","ADRA1B"
"ENSG00000171873.ADRA1D",-0.220400634039238,0.743262415671489,0.312171625500209,0.576350636518187,0.996924660785995,"ENSG00000171873.ADRA1D","downr","ADRA1D"
"ENSG00000150594.ADRA2A",-0.113924633536298,-0.639857760582349,0.0806389584244407,0.776433374510706,0.996924660785995,"ENSG00000150594.ADRA2A","downr","ADRA2A"
"ENSG00000184160.ADRA2C",-0.509825203278412,0.0999885121870879,1.92854309625135,0.16491792564813,0.93389164852893,"ENSG00000184160.ADRA2C","downr","ADRA2C"
"ENSG00000130706.ADRM1",0.0680284241278923,6.62333471251544,1.19977949530974,0.273365754526192,0.986816411214075,"ENSG00000130706.ADRM1","upr","ADRM1"
"ENSG00000239900.ADSL",0.0536836897787022,6.80128859857825,1.01948331411158,0.312641599841778,0.986816411214075,"ENSG00000239900.ADSL","upr","ADSL"
"ENSG00000185100.ADSS1",0.123856215759384,3.8530911442593,1.95819435775228,0.161706560358249,0.93389164852893,"ENSG00000185100.ADSS1","upr","ADSS1"
"ENSG00000035687.ADSS2",-0.0251550656147337,4.26400604681876,0.068859466284394,0.793004690854329,0.996924660785995,"ENSG00000035687.ADSS2","downr","ADSS2"
"ENSG00000111863.ADTRP",-0.553037048460932,-0.417321981400588,1.71172083752047,0.1907622527782,0.949745871369,"ENSG00000111863.ADTRP","downr","ADTRP"
"ENSG00000106624.AEBP1",-0.0227174660970804,-0.619119306576039,0.00284091166879641,0.957492718246295,0.996924660785995,"ENSG00000106624.AEBP1","downr","AEBP1"
"ENSG00000139154.AEBP2",-0.206741596971757,1.6908976999665,1.37817174345175,0.240412811532803,0.985257441870808,"ENSG00000139154.AEBP2","downr","AEBP2"
