"","TimePoint","Cond","DendriteArea","SomaArea","Count_MaskPSDbySYNdend","Count_MaskedNuclei","Count_MaskedRotSynbyPSDDend","SynapseCounts","Count_PSDMaskByDEND","Count_SynMaskByDend","FileName_MAP2","ImageNumber","Synapses_by_length","Math_RandomParticlesPerCell","Synapses_by_area","Synapses_by_Cell","Mean_IntegrIntensity_PSD95inDend","Mean_Intensity_PSD95inDend","Mean_IntegrIntensity_SyninDend","Mean_Intensity_SyninDend","CVS","Image","Length","Length_um","CVSi","DendriteArea_um2","Synapses_perArea_um2","Synapses_perLength_um","PSD_per_length_micron","PSD_per_area","PSD_per_area_um2","Syn_per_length_micron","Syn_per_area","Syn_per_area_um2","Differentiation","Day","Condition","Blinding","day","isEmpty","isEmpty2"
"24","A","2",28823,54414,2,2,0,1,21,7,"A_2_CS-L_8.tif",24,0.000465766185374942,0,3.46945147972106e-05,0.5,2.08526596604359,0.137192957387986,4.11088295706681,0.233295103511389,"CS-L","8.tif",2147,151.696070880996,"A_2_CS-L",143.88772869223,0.00694986298754467,0.00659212855146716,0.13843469958081,0.000728584810741422,0.145947122738438,0.0461448998602701,0.000242861603580474,0.0486490409128127,"p1","Day21","Empty","A_2",21,"p5","p7"
"25","A","2",37755,30589,11,1,0,12,40,46,"A_2_CS-R_1.tif",25,0.00522193211488251,0,0.000317838696861343,12,2.41511978432536,0.150854836586408,18.0460056108625,0.332571282091529,"CS-R","1.tif",2298,162.364960821858,"A_2_CS-R",188.477299267084,0.0636681448994835,0.0739075718015666,0.246358572671889,0.00105946232287114,0.212227149664945,0.283312358572672,0.00121838167130181,0.244061222114687,"p1","Day21","Empty","A_2",21,"p5","p7"
"26","A","2",22121,22992,4,1,0,3,23,9,"A_2_CS-R_2.tif",26,0.00197628458498024,0,0.000135617738800235,3,1.73935201926076,0.131046125319555,11.5403507815467,0.292622307292639,"CS-R","2.tif",1518,107.254138610783,"A_2_CS-R",110.430574416293,0.0271663895244338,0.0279709486166008,0.214443939393939,0.00103973599746847,0.208275653020659,0.0839128458498024,0.000406853216400705,0.0814991685733014,"p1","Day21","Empty","A_2",21,"p5","p7"
"27","A","2",72837,48683,19,2,0,19,59,50,"A_2_CS-R_3.tif",27,0.00336045277679519,0,0.000260856432856927,9.5,1.68817025056835,0.118760833829769,16.4612493950129,0.364897467702852,"CS-R","3.tif",5654,399.482806130019,"A_2_CS-R",363.610675320264,0.0522536913506872,0.0475614962858154,0.14769096215069,0.000810027870450458,0.162261462615292,0.125161832331093,0.000686464296991914,0.137509714080756,"p1","Day21","Empty","A_2",21,"p5","p7"
"28","A","2",18795,21305,2,1,0,2,11,8,"A_2_CS-R_4.tif",28,0.00120264582080577,0,0.000106411279595637,2,2.44036982411688,0.142945317759147,17.7058652713895,0.397339922129946,"CS-R","4.tif",1663,117.499099150022,"A_2_CS-R",93.8268001516312,0.0213158713370577,0.0170214070956103,0.0936177390258569,0.000585262037776004,0.117237292353817,0.0680856283824414,0.000425645118382549,0.0852634853482309,"p1","Day21","Empty","A_2",21,"p5","p7"
"29","A","2",51426,30594,6,1,0,4,41,35,"A_2_CS-R_5.tif",29,0.00140696447414703,0,7.77816668611208e-05,4,1.66354303752504,0.116090291047236,14.7641365144934,0.316758011529342,"CS-R","5.tif",2843,200.871881469339,"A_2_CS-R",256.724502505868,0.0155809046700113,0.0199131902919451,0.204110200492438,0.000797262085326489,0.159704272867616,0.17424041505452,0.000680589585034807,0.136332915862599,"p1","Day21","Empty","A_2",21,"p5","p7"
"30","A","2",24929,32014,4,1,0,4,10,9,"A_2_CS-R_6.tif",30,0.003003003003003,0,0.000160455694171447,4,1.73172350898385,0.112009660881013,23.4645236531893,0.354258525201756,"CS-R","6.tif",1332,94.1123271604502,"A_2_CS-R",124.44843314605,0.0321418269308837,0.0425024024024024,0.106256006006006,0.000401139235428617,0.0803545673272093,0.0956304054054054,0.000361025311885756,0.0723191105944884,"p1","Day21","Empty","A_2",21,"p5","p7"
"31","A","2",11333,26479,0,1,0,0,11,1,"A_2_CS-R_7.tif",31,0,0,0,0,1.15890745818615,0.112577367586252,2.8326695561409,0.20233353972435,"CS-R","7.tif",957,67.6167395589721,"A_2_CS-R",56.5756385271847,0,0,0.162681609195402,0.000970616782846554,0.194429975274861,0.014789237199582,8.82378893496868e-05,0.0176754522977146,"p1","Day21","Empty","A_2",21,"p5","p7"
"32","A","2",44393,20666,2,1,0,2,17,15,"A_2_CS-R_8.tif",32,0.000586166471277843,0,4.50521478611493e-05,2,1.34133713692427,0.11182987724986,6.60026957690716,0.254413925905422,"CS-R","8.tif",3412,241.074519723315,"A_2_CS-R",221.614958187357,0.00902466158583561,0.00829618991793669,0.0705176143024619,0.000382943256819769,0.0767096234796026,0.0622214243845252,0.00033789110895862,0.067684961893767,"p1","Day21","Empty","A_2",21,"p5","p7"
"49","A","4",49477,28716,12,1,0,12,43,47,"A_4_CS-L_1.tif",49,0.00278099652375435,0,0.000242536936354266,12,2.90290258720864,0.212623888510406,20.8521374800104,0.548735251685622,"CS-L","1.tif",4315,304.875894667675,"A_4_CS-L",246.994870502913,0.0485840049049053,0.0393602780996524,0.141040996523754,0.000869090688602785,0.174092684242577,0.154161089223638,0.000949936334054207,0.190287352544212,"p1","Day21","pLNA-181c","A_4",21,"p6","p8"
"50","A","4",80661,48167,15,2,1,12,49,75,"A_4_CS-L_2.tif",50,0.00164158686730506,0.5,0.000148770781418529,6,2.77130431712282,0.21284643395996,14.4369085301956,0.341678928717858,"CS-L","2.tif",7310,516.487320978146,"A_4_CS-L",402.668982550185,0.029801153105962,0.0232338714090287,0.0948716415868673,0.000607480690792328,0.121688041849345,0.14521169630643,0.000929817383865809,0.186257206912262,"p1","Day21","pLNA-181c","A_4",21,"p6","p8"
"51","A","4",31875,27007,16,1,0,16,33,46,"A_4_CS-L_3.tif",51,0.0066006600660066,0,0.000501960784313725,16,2.9655418987527,0.2189420591174,18.4150805693606,0.364323891222585,"CS-L","3.tif",2424,171.267478255954,"A_4_CS-L",159.123663465456,0.100550726721255,0.0934211221122112,0.192681064356436,0.00103529411764706,0.207385873862588,0.268585726072607,0.00144313725490196,0.289083339323608,"p1","Day21","pLNA-181c","A_4",21,"p6","p8"
"52","A","4",40289,43467,11,2,0,7,39,27,"A_4_CS-L_4.tif",52,0.00214658080343453,0,0.000173744694581648,3.5,3.02279736693853,0.210495892465177,19.0600442621443,0.36113269668,"CS-L","4.tif",3261,230.405629782454,"A_4_CS-L",201.127318505404,0.0348038250199806,0.0303812020852499,0.169266697332107,0.000968006155526322,0.193907025111321,0.117184636614535,0.000670158107672069,0.134243325077068,"p1","Day21","pLNA-181c","A_4",21,"p6","p8"
"53","A","4",66893,48924,9,2,0,8,64,30,"A_4_CS-L_5.tif",53,0.00119904076738609,0,0.000119593978443185,4,2.65747644717339,0.192518867507422,15.4223203971982,0.407540798271489,"CS-L","5.tif",6672,471.409494605498,"A_4_CS-L",333.937544162973,0.0239565755328659,0.0169703836930456,0.135763069544365,0.000956751827545483,0.191652604262927,0.0636389388489209,0.000448477419161945,0.0898371582482472,"p1","Day21","pLNA-181c","A_4",21,"p6","p8"
"54","A","4",48895,32732,16,1,0,17,37,54,"A_4_CS-L_6.tif",54,0.00350443207586065,0,0.000347683812250741,17,3.26991848506638,0.227092031997778,20.8231216539387,0.476031855857036,"CS-L","6.tif",4851,342.746921212721,"A_4_CS-L",244.089459612344,0.0696465960758769,0.0495992784992785,0.107951370851371,0.000756723591369261,0.15158376792985,0.157550649350649,0.00110440740362,0.221230364005727,"p1","Day21","pLNA-181c","A_4",21,"p6","p8"
"55","A","4",44177,27807,15,1,0,15,36,54,"A_4_CS-L_7.tif",55,0.00377263581488934,0,0.000339543201213301,15,3.00879767392245,0.215461614584187,22.076015084706,0.420831422161091,"CS-L","7.tif",3976,280.923883475938,"A_4_CS-L",220.536661361991,0.0680159022421169,0.0533952464788732,0.128148591549296,0.000814903682911923,0.163238165381081,0.192222887323944,0.00122235552436788,0.244857248071621,"p1","Day21","pLNA-181c","A_4",21,"p6","p8"
"56","A","4",45447,21810,27,1,0,26,51,80,"A_4_CS-L_8.tif",56,0.00774501042597557,0,0.000572094967764649,26,4.60729650627164,0.253310025485971,24.4200539667159,0.58348778413342,"CS-L","8.tif",3357,237.188500208432,"A_4_CS-L",226.876647325948,0.114599718862411,0.10961745606196,0.215018856121537,0.00112218628292297,0.224791756230114,0.337284480190646,0.00176029220850661,0.35261451957665,"p1","Day21","pLNA-181c","A_4",21,"p6","p8"
"57","A","4",39799,22504,2,1,1,2,22,13,"A_4_CS-R_1.tif",57,0.00078125,1,5.02525189075102e-05,2,2.01775387437506,0.136371180949029,14.2007218748331,0.325827385666718,"CS-R","1.tif",2560,180.876544692757,"A_4_CS-R",198.681182188602,0.0100663785969497,0.011057265625,0.121629921875,0.000552777707982613,0.110730164566446,0.0718722265625,0.000326641372898817,0.0654314608801729,"p1","Day21","pLNA-181c","A_4",21,"p6","p8"
"58","A","4",32720,45015,3,2,0,3,42,12,"A_4_CS-R_2.tif",58,0.00122799836266885,0,9.16870415647922e-05,1.5,2.30736938314069,0.153917859265088,14.8270135732989,0.325247637799666,"CS-R","2.tif",2443,172.609921361096,"A_4_CS-R",163.342000583207,0.0183663723309902,0.017380229226361,0.243323209169054,0.00128361858190709,0.257129212633863,0.0695209169054441,0.000366748166259169,0.0734654893239609,"p1","Day21","pLNA-181c","A_4",21,"p6","p8"
"59","A","4",19074,26694,0,1,0,0,17,3,"A_4_CS-R_3.tif",59,0,0,0,0,1.78750645456945,0.156452674739712,5.96339869002501,0.282236186388444,"CS-R","3.tif",1445,102.096330891029,"A_4_CS-R",95.2196002177289,0,0,0.166509411764706,0.00089126559714795,0.178534671024955,0.0293840138408304,0.000157282164202579,0.0315061184161686,"p1","Day21","pLNA-181c","A_4",21,"p6","p8"
"60","A","4",45043,29731,2,1,0,2,53,17,"A_4_CS-R_4.tif",60,0.000558815311539536,0,4.44020158515197e-05,2,2.18462006185415,0.154550079916383,11.6551155535614,0.362273574919791,"CS-R","4.tif",3579,252.873888068507,"A_4_CS-R",224.859832893319,0.00889442980662922,0.00790908074881252,0.209590639843532,0.00117665342006527,0.235702389875674,0.0672271863649064,0.000377417134737917,0.0756026533563484,"p1","Day21","pLNA-181c","A_4",21,"p6","p8"
"61","A","4",56569,35151,16,1,0,15,52,52,"A_4_CS-R_5.tif",61,0.0038961038961039,0,0.000265162898407255,15,2.38981665971761,0.148445680763723,18.2789645412794,0.355468809758671,"CS-R","5.tif",3850,272.021366041842,"A_4_CS-R",282.398949602428,0.0531163448770528,0.0551427272727273,0.191161454545455,0.00091923138114515,0.18413666224045,0.191161454545455,0.00091923138114515,0.18413666224045,"p1","Day21","pLNA-181c","A_4",21,"p6","p8"
"62","A","4",105246,71930,14,3,0,14,61,67,"A_4_CS-R_6.tif",62,0.00202869149398638,0,0.000133021682534253,4.66666666666667,3.19821494597881,0.187363121371829,9.99287904354174,0.273884433066764,"CS-R","6.tif",6901,487.589466767468,"A_4_CS-R",525.400128159541,0.0266463581747525,0.0287126793218374,0.125105245616577,0.000579594473899246,0.116101989189993,0.13741067961165,0.000636603766413926,0.127521856979173,"p1","Day21","pLNA-181c","A_4",21,"p6","p8"
"63","A","4",24575,26658,3,1,0,3,18,15,"A_4_CS-R_7.tif",63,0.00148001973359645,0,0.000122075279755849,3,2.25091511963142,0.182057297858984,10.1422700266043,0.284434136130625,"CS-R","7.tif",2027,143.217482848523,"A_4_CS-R",122.681224460034,0.0244536196406918,0.0209471632955106,0.125682979773064,0.000732451678535097,0.146721717844151,0.104735816477553,0.000610376398779247,0.122268098203459,"p1","Day21","pLNA-181c","A_4",21,"p6","p8"
"64","A","4",65751,30407,13,1,0,11,33,74,"A_4_CS-R_8.tif",64,0.00270403146509341,0,0.000167297835774361,11,2.78886507361224,0.177144783670824,16.8130897708439,0.366989574852848,"CS-R","8.tif",4068,287.424134300834,"A_4_CS-R",328.236548910343,0.0335124166900884,0.0382709685349066,0.11481290560472,0.000501893507323083,0.100537250070265,0.25745924287119,0.00112545816793661,0.225447166824231,"p1","Day21","pLNA-181c","A_4",21,"p6","p8"
"65","A","5",49768,53584,19,2,1,20,53,43,"A_5_CS-L_1.tif",65,0.00471475719000472,0.5,0.000401864651985211,10,2.63317772057259,0.153857770116954,18.5499223689007,0.356939178807779,"CS-L","1.tif",4242,299.71808694792,"A_5_CS-L",248.447575948198,0.0804998797982639,0.0667293729372937,0.176832838283828,0.00106494132776081,0.213324681465399,0.143468151815182,0.000864009001768205,0.173074741566267,"p1","Day21","pLNA-Ctrl","A_5",21,"p6","p8"
"66","A","5",54018,30296,4,1,1,5,39,22,"A_5_CS-L_2.tif",66,0.00130684788290643,1,9.25617386796994e-05,5,1.80123832611701,0.122646166497438,11.7686489434405,0.292814773152821,"CS-L","2.tif",3826,270.325648435347,"A_5_CS-L",269.664064410259,0.0185415880715687,0.0184962101411396,0.144270439100889,0.000721981561701655,0.144624386958236,0.0813833246210141,0.000407271650190677,0.0815829875149024,"p1","Day21","pLNA-Ctrl","A_5",21,"p6","p8"
"67","A","5",37557,43420,11,2,0,12,27,37,"A_5_CS-L_3.tif",67,0.0036979969183359,0,0.000319514338205927,6,2.28447169037881,0.135185044728903,16.5032924490201,0.31477046297444,"CS-L","3.tif",3245,229.275151378124,"A_5_CS-L",187.488860510498,0.0640038025049924,0.0523388597842835,0.117762434514638,0.000718907260963336,0.144008555636233,0.161378151001541,0.000985169209468275,0.197345057723727,"p1","Day21","pLNA-Ctrl","A_5",21,"p6","p8"
"68","A","5",21423,23393,3,1,0,3,13,23,"A_5_CS-L_4.tif",68,0.0014292520247737,0,0.000140036409466461,3,2.06222277593154,0.132897455834748,12.6122284453848,0.304073090739084,"CS-L","4.tif",2099,148.304635668007,"A_5_CS-L",106.946078193583,0.0280515195196751,0.0202286326822296,0.0876574082896617,0.000606824441021332,0.121556584585259,0.155086183897094,0.0010736124725762,0.215061649650843,"p1","Day21","pLNA-Ctrl","A_5",21,"p6","p8"
"69","A","5",19112,24524,3,1,0,2,13,7,"A_5_CS-L_5.tif",69,0.00113830392714855,0,0.000104646295521139,2,1.68040212931541,0.123916480387681,10.6190606717552,0.259069798484313,"CS-L","5.tif",1757,124.140659775459,"A_5_CS-L",95.4093005851544,0.020962316962118,0.0161107569721116,0.104719920318725,0.000680200920887401,0.136255060253767,0.0563876494023904,0.000366262034323985,0.0733681093674131,"p1","Day21","pLNA-Ctrl","A_5",21,"p6","p8"
"70","A","5",53069,56388,6,2,0,6,39,16,"A_5_CS-L_6.tif",70,0.00153061224489796,0,0.000113060355386384,3,2.07453171545878,0.149046813629545,11.8372615799308,0.304624685003297,"CS-L","6.tif",3920,276.967209060784,"A_5_CS-L",264.926547339554,0.022647786944167,0.0216632142857143,0.140810892857143,0.000734892310011494,0.147210615137086,0.0577685714285714,0.000301494281030357,0.0603940985177787,"p1","Day21","pLNA-Ctrl","A_5",21,"p6","p8"
"71","A","5",32972,45654,3,2,1,3,38,20,"A_5_CS-L_7.tif",71,0.00100806451612903,0.5,9.09862913987626e-05,1.5,1.62932904564628,0.120224259691425,7.85078353956342,0.242569709186065,"CS-L","7.tif",2976,210.26898320533,"A_5_CS-L",164.600013546134,0.0182260009301832,0.014267439516129,0.180720900537634,0.00115249302438433,0.230862678448987,0.0951162634408602,0.000606575275991751,0.121506672867888,"p1","Day21","pLNA-Ctrl","A_5",21,"p6","p8"
"72","A","5",23671,27764,6,1,0,4,22,22,"A_5_CS-L_8.tif",72,0.00227014755959137,0,0.000168983143931393,4,1.6502687683837,0.136507882776911,13.7513445250013,0.29400200640804,"CS-L","8.tif",1762,124.493934276812,"A_5_CS-L",118.16835256128,0.0338500107118415,0.0321300794551646,0.176715437003405,0.000929407291622661,0.186175058915128,0.176715437003405,0.000929407291622661,0.186175058915128,"p1","Day21","pLNA-Ctrl","A_5",21,"p6","p8"
"73","A","5",39765,25490,13,1,0,15,38,23,"A_5_CS-R_1.tif",73,0.00617030028794735,0,0.000377216144851,15,2.02974946894928,0.130429196422474,11.2392939828012,0.287737912625051,"CS-R","1.tif",2431,171.762062557849,"A_5_CS-R",198.511450280905,0.0755623918860807,0.0873301110654052,0.221236281365693,0.000955614233622532,0.191424726111404,0.133906170300288,0.000578398088771533,0.115862334225324,"p1","Day21","pLNA-Ctrl","A_5",21,"p6","p8"
"74","A","5",16782,25836,0,1,0,0,10,6,"A_5_CS-R_2.tif",74,0,0,0,0,1.53371939137578,0.104017508160854,11.0778286407391,0.34911082375996,"CS-R","2.tif",1647,116.368620745692,"A_5_CS-R",83.7776727930128,0,0,0.0859338190649666,0.000595876534382076,0.119363544803957,0.05156029143898,0.000357525920629246,0.071618126882374,"p1","Day21","pLNA-Ctrl","A_5",21,"p6","p8"
"75","A","5",29121,53992,11,2,0,10,35,30,"A_5_CS-R_3.tif",75,0.00401606425702811,0,0.000343394801002713,5,2.41273125835827,0.145574681040722,14.3262277081609,0.316201728964857,"CS-R","3.tif",2490,175.930701673815,"A_5_CS-R",145.375378942041,0.0687874389238007,0.056840562248996,0.198941967871486,0.00120188180350949,0.240756036233302,0.170521686746988,0.00103018440300814,0.206362316771402,"p1","Day21","pLNA-Ctrl","A_5",21,"p6","p8"
"76","A","5",34436,24434,2,1,0,4,22,18,"A_5_CS-R_4.tif",76,0.00194269062651773,0,0.000116157509582995,4,1.84533525088971,0.125070584111141,10.2616973204745,0.295490879023191,"CS-R","4.tif",2059,145.478439657182,"A_5_CS-R",171.908469806947,0.0232681961772564,0.0274954832442933,0.151225157843613,0.00063886630270647,0.12797507897491,0.12372967459932,0.000522708793123475,0.104706882797654,"p1","Day21","pLNA-Ctrl","A_5",21,"p6","p8"
"77","A","5",34094,53765,3,2,0,3,31,21,"A_5_CS-R_5.tif",77,0.00125838926174497,0,8.79920220566669e-05,1.5,1.79456680652595,0.122699486929799,12.258767587798,0.362867955513997,"CS-R","5.tif",2384,168.44128224513,"A_5_CS-R",170.201166500118,0.017626201169414,0.017810360738255,0.184040394295302,0.000909250894585558,0.182137412083944,0.124672525167785,0.000615944154396668,0.123383408185898,"p1","Day21","pLNA-Ctrl","A_5",21,"p6","p8"
"78","A","5",46334,74994,1,3,0,1,26,11,"A_5_CS-R_6.tif",78,0.00030229746070133,0,2.15824232744853e-05,0.333333333333333,1.87685910182504,0.131801652777788,10.8682133961808,0.296169172046007,"CS-R","6.tif",3308,233.726410095172,"A_5_CS-R",231.304653270853,0.00432330256161782,0.00427850665054414,0.111241172914148,0.000561143005136617,0.112405866602063,0.0470635731559855,0.000237406656019338,0.047556328177796,"p1","Day21","pLNA-Ctrl","A_5",21,"p6","p8"
"79","A","5",19777,25395,0,1,0,0,15,7,"A_5_CS-R_7.tif",79,0,0,0,0,1.3622563029329,0.113865712919699,8.98686198677335,0.312390408425926,"CS-R","7.tif",1466,103.580083796712,"A_5_CS-R",98.7290570151004,0,0,0.14481548431105,0.000758456793244678,0.151930955824948,0.0675805593451569,0.000353946503514183,0.0709011127183092,"p1","Day21","pLNA-Ctrl","A_5",21,"p6","p8"
"80","A","5",30509,23836,7,1,1,7,28,12,"A_5_CS-R_8.tif",80,0.00219092331768388,1,0.000229440492969288,7,1.55619570639517,0.0960578723107962,16.8018844872713,0.305665499676623,"CS-R","8.tif",3195,225.742406364593,"A_5_CS-R",152.304434468003,0.0459605790497886,0.0310087949921753,0.124035179968701,0.000917761971877151,0.183842316199154,0.0531579342723005,0.000393326559375922,0.0787895640853519,"p1","Day21","pLNA-Ctrl","A_5",21,"p6","p8"
"161","C","1",88916,30978,41,1,0,41,97,92,"C_1_CS-L_1.tif",161,0.00629703578559361,0,0.000461109361644698,41,2.01849755395165,0.112194165466118,19.1189444068333,0.328064016802711,"CS-L","1.tif",6511,460.03405566193,"C_1_CS-L",443.878891315905,0.0923675371866706,0.089123836584242,0.210853954845646,0.00109091727023258,0.218528075783099,0.199985194286592,0.00103468442125152,0.207263741979846,"p1","Day33","pLNA-181c","C_1",33,"p6","p8"
"162","C","1",143964,58789,35,2,5,36,110,120,"C_1_CS-L_2.tif",162,0.00346620450606586,2.5,0.000250062515628907,18,1.73837796740911,0.101952493386481,13.9451665790131,0.301451997007833,"CS-L","2.tif",10386,733.821794210538,"C_1_CS-L",718.684834106381,0.0500914980970243,0.0490582322357019,0.149900154053534,0.000764079908866105,0.153057355296463,0.163527440785673,0.000833541718763024,0.166971660323414,"p1","Day33","pLNA-181c","C_1",33,"p6","p8"
"163","C","1",84890,33603,16,1,0,18,53,93,"C_1_CS-L_3.tif",163,0.00304878048780488,0,0.00021203910943574,18,1.8214400796536,0.106399821030244,17.3326271519225,0.321007398967563,"CS-L","3.tif",5904,417.146531197671,"C_1_CS-L",423.780636598669,0.0424748052305336,0.0431503048780488,0.127053675474255,0.000624337377783013,0.125064704289905,0.222943241869919,0.00109553539875133,0.219453160357757,"p1","Day33","pLNA-181c","C_1",33,"p6","p8"
"164","C","1",43701,24010,10,1,0,11,47,21,"C_1_CS-L_4.tif",164,0.0021564399137424,0,0.000251710487174207,11,1.98020385554496,0.116330109646336,9.54545409480731,0.268084947274724,"CS-L","4.tif",5101,360.410646280373,"C_1_CS-L",218.16041465424,0.050421613001762,0.0305207410311704,0.130406802587728,0.0010754902633807,0.215437801007528,0.0582668692413252,0.000480538202787122,0.0962594430033638,"p1","Day33","pLNA-181c","C_1",33,"p6","p8"
"165","C","1",39310,26119,17,1,0,16,43,38,"C_1_CS-L_5.tif",165,0.00500469189865499,0,0.0004070211142203,16,1.73785994314524,0.109562675404664,19.6004794702718,0.312693075693771,"CS-L","5.tif",3197,225.883716165135,"C_1_CS-L",196.240037986732,0.081532801176291,0.0708329058492337,0.190363434469815,0.00109386924446706,0.219119403161282,0.16822815139193,0.000966675146273213,0.193640402793691,"p1","Day33","pLNA-181c","C_1",33,"p6","p8"
"166","C","1",115724,49032,54,2,1,49,121,98,"C_1_CS-L_6.tif",166,0.00621590764937207,0.5,0.000423421243648681,24.5,2.40613387749831,0.121687002781951,13.8598771820567,0.29074582267295,"CS-L","6.tif",7883,556.972578833205,"C_1_CS-L",577.707508419653,0.0848180078774498,0.0879756057338577,0.217245883546873,0.00104559123431613,0.209448550064723,0.175951211467715,0.000846842487297363,0.1696360157549,"p1","Day33","pLNA-181c","C_1",33,"p6","p8"
"167","C","1",118776,59569,38,2,0,34,91,84,"C_1_CS-L_7.tif",167,0.00401796265658237,0,0.000286253115107429,17,2.05451612776289,0.112876658456623,14.1810215963494,0.377688323984156,"CS-L","7.tif",8462,597.881766089887,"C_1_CS-L",592.943443192879,0.0573410506353135,0.0568674308674072,0.152204006145119,0.000766148043375766,0.153471635523927,0.140496005672418,0.000707213578500707,0.14166612509901,"p1","Day33","pLNA-181c","C_1",33,"p6","p8"
"168","C","1",147346,42705,49,1,0,45,162,100,"C_1_CS-L_8.tif",168,0.00384549649632541,0,0.000305403607834621,45,2.23614532783352,0.115473135760512,12.5232822132111,0.312354974546518,"CS-L","8.tif",11702,826.803642966658,"C_1_CS-L",735.56816680725,0.0611771988384483,0.0544264655614425,0.195935276021193,0.00109945298820463,0.220237915818414,0.12094770124765,0.000678674684076935,0.135949330752107,"p1","Day33","pLNA-181c","C_1",33,"p6","p8"
"169","C","1",74076,33001,17,1,0,21,34,64,"C_1_CS-R_1.tif",169,0.003781058696435,0,0.000283492629191641,21,2.0897634433692,0.109022128850684,20.0947787975892,0.321627306080976,"CS-R","1.tif",5554,392.417316102958,"C_1_CS-R",369.795905721321,0.0567880814121983,0.0535144580482535,0.0866424558876485,0.000458988066310276,0.091942608000702,0.163091681670868,0.000863977536584049,0.173068438589557,"p1","Day33","pLNA-181c","C_1",33,"p6","p8"
"170","C","1",90335,34933,40,1,0,39,71,102,"C_1_CS-R_2.tif",170,0.00633631194151097,0,0.000431726351912326,39,2.18003969508368,0.111611486263468,15.4794519241242,0.301532909125788,"CS-R","2.tif",6155,434.880911165594,"C_1_CS-R",450.962702404768,0.0864816531212708,0.0896797238017872,0.163263086921202,0.00078596335860962,0.157440958246416,0.234546969943136,0.00112913045884762,0.226182785086401,"p1","Day33","pLNA-181c","C_1",33,"p6","p8"
"171","C","1",133753,41445,34,1,0,32,99,102,"C_1_CS-R_3.tif",171,0.00326430684484342,0,0.000239246970161417,32,1.8735723796517,0.106124928571129,14.1940871344185,0.362725686902899,"CS-R","3.tif",9803,692.629987352773,"C_1_CS-R",667.710348533181,0.0479249723630872,0.0462007140671223,0.14293345914516,0.000740170313936884,0.148267883248301,0.147264776088952,0.000762599717389516,0.15276084940734,"p1","Day33","pLNA-181c","C_1",33,"p6","p8"
"172","C","1",98066,32998,57,1,0,55,118,95,"C_1_CS-R_4.tif",172,0.00784817351598173,0,0.000560846776660616,55,2.35599078462159,0.12297537568507,16.7349901287179,0.393707281864586,"CS-R","4.tif",7008,495.149541096423,"C_1_CS-R",489.556742945989,0.112346527328024,0.111077554223744,0.238311843607306,0.00120327126629005,0.241034367721942,0.191861230022831,0.000968735341504701,0.194053092657496,"p1","Day33","pLNA-181c","C_1",33,"p6","p8"
"173","C","1",86267,31701,36,1,1,35,80,108,"C_1_CS-R_5.tif",173,0.00549623115577889,1,0.000405717134014165,35,1.79942969717085,0.109192856271592,11.8426714375339,0.273652720387355,"CS-R","5.tif",6368,449.930404923233,"C_1_CS-R",430.654778860376,0.0812715932065564,0.0777898084170854,0.17780527638191,0.000927353449175235,0.185763641614986,0.240037123115578,0.00125192715638657,0.250780916180231,"p1","Day33","pLNA-181c","C_1",33,"p6","p8"
"174","C","1",110482,34041,17,1,0,17,79,71,"C_1_CS-R_6.tif",174,0.00217753298322019,0,0.000153871218841078,17,1.69932773737591,0.101363630403802,16.0954365919174,0.479837089132558,"CS-R","6.tif",7807,551.602806412639,"C_1_CS-R",551.5388419448,0.0308228518231929,0.0308192775714103,0.143218995773024,0.000715048605202657,0.143235605531308,0.128715806327655,0.000642638619865679,0.1287307340851,"p1","Day33","pLNA-181c","C_1",33,"p6","p8"
"175","C","1",67923,35890,26,1,0,23,66,65,"C_1_CS-R_7.tif",175,0.00471118394100778,0,0.000338618730032537,23,1.59863131177245,0.106893863188618,16.0309762954712,0.299982273349665,"CS-R","7.tif",4882,344.93722312111,"C_1_CS-R",339.07942254319,0.0678307159646953,0.0666787996722655,0.191339164276936,0.000971688529658584,0.194644663203039,0.188440086030315,0.000956965976178908,0.191695501639356,"p1","Day33","pLNA-181c","C_1",33,"p6","p8"
"176","C","1",64980,30614,25,1,1,24,51,103,"C_1_CS-R_8.tif",176,0.0060560181680545,1,0.000369344413665743,24,1.69990530588171,0.101908865429002,17.6064575198785,0.316201906977709,"CS-R","8.tif",3963,280.005369772421,"C_1_CS-R",324.387628297579,0.0739855589621422,0.0857126419379258,0.182139364118092,0.000784856879039705,0.157219312794552,0.367850088316932,0.00158510310864882,0.317521357212527,"p1","Day33","pLNA-181c","C_1",33,"p6","p8"
"177","C","2",42109,27097,24,1,0,24,36,65,"C_2_CS-L_1.tif",177,0.00636098595282269,0,0.000569949416989242,24,1.84542399044666,0.103053606396464,18.5364450005385,0.330340167309999,"CS-L","1.tif",3773,266.580938721005,"C_2_CS-L",210.212967682098,0.11416993092593,0.0900289424860853,0.135043413729128,0.000854924125483863,0.171254896388895,0.243828385899814,0.00154361300434586,0.309210229591061,"p1","Day33","Empty","C_2",33,"p5","p7"
