"","logFC.stage9","logFC.stage15","logFC.stage21","logFC.stage27","logFC.stage33","logFC.stage40","AveExpr","PValue","FDR","GeneName"
"Q9UL54.TAOK2",1.68928298388072,1.98269755280172,1.75155213761655,1.64009057089432,1.55411022349405,1.33075276303118,14.6082201377665,8.56212202586141e-09,2.60753259236299e-08,"TAOK2"
"Q9ULB5.CDH7",-0.183045376465382,1.54099187052661,2.32401360572594,2.31653939166404,2.61215456552582,2.50107595763948,14.015344243653,1.12496740405224e-10,5.67565330486793e-10,"CDH7"
"Q9ULC3.RAB23",0.343578863098352,0.653391121196545,0.825549045441267,1.02219944239537,1.27828357190216,1.24045148300401,16.4580346344847,8.49931942677592e-13,8.96719727144209e-12,"RAB23"
"Q9ULC4.MCTS1",0.82039061760858,0.666570487359705,0.74992423367889,0.948440753243056,0.96779588497761,0.931124997482945,16.6798821152516,1.76812500682061e-05,3.09397995520906e-05,"MCTS1"
"Q9ULD0.OGDHL",-0.139545711452967,0.906555319003145,1.32120672281344,1.91795130771584,2.61054911043413,3.08709890172352,13.6271726248356,1.02756173400578e-09,3.93645470898251e-09,"OGDHL"
"Q9ULD9.ZNF608",-1.19263529131951,-0.999360192622947,-1.03401505523217,-0.902771736951213,-1.02360160170317,-1.00827501245635,15.7270745941283,0.000910572263767626,0.00125959579856645,"ZNF608"
"Q9ULF5.SLC39A10",0.402765363031769,0.467849972524042,0.423014538245139,0.319938322377491,0.391945956571369,0.454470547723013,14.6276318713148,0.00883693977920981,0.0107888608913911,"SLC39A10"
"Q9ULH0.KIDINS220",1.23881390130965,2.06721462693487,2.33912044699567,2.38379603194744,2.30754964251263,2.29051460750078,16.7740696585269,1.82808561736303e-14,4.09682872458319e-13,"KIDINS220"
"Q9ULI1.NWD2",1.75340939914528,2.60615488227911,3.05062996384192,2.90455891401709,2.76749885550544,2.33871580972953,13.5861629774673,2.11267423000207e-06,4.25954051103436e-06,"NWD2"
"Q9ULJ3.ZBTB21",-0.257442566324661,-0.505287750533767,-0.479811565508846,-0.84689036724375,-1.07878365328463,-1.83969696135606,12.7016499498628,0.115880466712842,0.12565678998423,"ZBTB21"
"Q9ULJ7.ANKRD50",0.59299206888069,1.2135946189781,1.34113739624579,1.47278118676222,1.54556589891695,1.58816299272398,14.7743241052733,3.26439812360882e-07,7.48028689237282e-07,"ANKRD50"
"Q9ULK0.GRID1",3.60235059898309,4.16627023478761,4.23344991243135,4.40214831442832,4.45305006649197,4.54421561099427,14.9645511206772,1.32688195375996e-12,1.29062181628484e-11,"GRID1"
"Q9ULL5.PRR12",-1.07038561868294,-0.690240132870656,-0.847704308199105,-2.23645856277539,-1.54514986047005,-2.18468472156112,12.4784379228288,3.56698161648825e-05,5.99245511193229e-05,"PRR12"
"Q9ULM3.YEATS2",-0.975585586620706,-1.15248142187776,-1.49187619143085,-1.61420933944314,-1.93501169923683,-1.79207734613355,12.6862313726978,2.61315078585371e-05,4.46413259250009e-05,"YEATS2"
"Q9ULM6.CNOT6",-0.284188450454502,-0.443525673487836,-0.827779873372668,-1.79063548934298,-1.45232304236201,-1.51460974489999,12.8694856913048,0.00121794482575937,0.00166102033289878,"CNOT6"
"Q9ULP0.NDRG4",5.3528808927455,5.51271469866427,5.42708039443468,5.50461997425362,5.56000611516025,5.61787546454472,17.601494015446,2.07367030301395e-17,2.58331465825469e-15,"NDRG4"
"Q9ULP9.TBC1D24",2.66776873959118,3.16248430743112,3.06342751201085,2.95598577388484,2.93189439383183,2.88784329936972,16.1919380518076,3.64512208322919e-14,7.04868682243544e-13,"TBC1D24"
"Q9ULR3.PPM1H",0.444025182073984,0.977809512056334,1.04089706256659,1.05988520744052,1.14194937594199,1.19423243452743,15.4675112946812,9.7726109497525e-06,1.77231169463876e-05,"PPM1H"
"Q9ULU4.ZMYND8",0.239787157852105,0.0625581453099294,-0.116217098769435,-0.331704510373038,-0.521609327329249,-0.686333974944644,14.895254295479,6.65115293001343e-05,0.000107554090565719,"ZMYND8"
"Q9ULU8.CADPS",3.73515203937822,4.13771184103344,4.23147811579193,4.35932444357529,4.39593939037231,4.48437552686798,17.0821761757835,5.6506500160382e-12,4.38382165316114e-11,"CADPS"
"Q9ULV4.CORO1C",2.53699878417938,3.13868676657587,3.1391653013106,3.16722968353007,2.93517491706524,2.77331077519965,19.376877427358,6.13090034640355e-16,3.15206130507954e-14,"CORO1C"
"Q9ULW0.TPX2",-2.54039174069515,-1.7967851639949,-2.51211749736356,-1.92349389669318,-0.375470971804058,-1.05452692453324,13.5286296771628,0.0830832729171174,0.0911608133396149,"TPX2"
"Q9ULX3.NOB1",-1.71942606209843,0.0116947735594201,-0.0763304653415564,-4.68151553394779,-4.14434399950007,-4.53081774025202,15.4903522336209,0.106935177700024,0.116463698914048,"NOB1"
"Q9ULX7.CA14",-0.351430900811134,-0.648604019349132,-1.1691108139664,-1.86861117207476,-2.67487121256007,-3.84279012422122,14.5656342412509,0.0155281344813636,0.0184571110404172,"CA14"
"Q9ULZ3.PYCARD",-4.23340475945577,-3.9678652743512,-3.61054648057494,-3.0636571799668,-3.21050767057403,-3.69073334590973,12.321872152872,1.55525812455599e-05,2.74671813818804e-05,"PYCARD"
"Q9UM00.TMCO1",0.148052930626908,-0.339084741923854,-0.218506775562411,-0.383164062694513,-0.571315919308237,-0.559243119075231,16.0399430006334,0.000896301688441926,0.00124038503262696,"TMCO1"
"Q9UM19.HPCAL4",-0.0166504003792537,1.04266929425223,2.29902760102282,2.82529491886623,3.3430380296837,3.27011939594859,14.0611355612974,2.07628861208494e-09,7.36190346419609e-09,"HPCAL4"
"Q9UM22.EPDR1",1.62728765726091,1.26032023141438,1.30234720678854,1.65076438931268,2.04838505810137,2.38816718458244,15.1442065927081,4.89473784625194e-09,1.57204322102231e-08,"EPDR1"
"Q9UM47.NOTCH3",-3.41740583595097,-3.08584636772969,-2.87931777131072,-3.17874063629593,-3.39050103064635,-3.1142678997859,12.154133415021,3.37908556397917e-07,7.71579706854321e-07,"NOTCH3"
"Q9UM73.ALK",2.76524375646043,3.77878068097244,3.81418359426936,3.47093768011603,3.19171032425071,2.85887004530316,15.1332245501561,9.58970943277053e-10,3.70657146214126e-09,"ALK"
"Q9UMS0.NFU1",0.622058511412006,0.747631874866681,0.766528550264766,0.871562856045649,0.958348328572818,1.00831501752788,14.6474899081265,5.29035490912331e-07,1.17325981175285e-06,"NFU1"
"Q9UMS4.PRPF19",-0.0430058937483425,-0.0767831688649835,-0.478565272345559,-0.685090095889193,-0.965320545288308,-1.0379138641912,16.9173236883631,5.82213566311985e-11,3.22632975412236e-10,"PRPF19"
"Q9UMX0.UBQLN1",0.86555927856131,0.750746306255418,0.602547948352829,0.674271326369969,0.686978276563078,0.748500941527767,17.2918007524333,1.25306514483458e-06,2.62188501558087e-06,"UBQLN1"
"Q9UMX1.SUFU",-1.42983411457926,-1.343224081583,-1.48598430661455,-2.13788918985025,-2.92599563040126,-3.66190599352794,13.3790271203916,1.50538248455904e-05,2.66298955078466e-05,"SUFU"
"Q9UMX5.NENF",0.157173330643357,-0.925225062299948,-0.190263218754165,0.590404469969578,1.15813778185621,1.26915817396769,14.492698327077,1.71235713148474e-07,4.09927919355439e-07,"NENF"
"Q9UMY1.NOL7",-2.45325891958861,-2.45243907888329,-2.69509768509057,-2.3675896248145,-2.20655114017321,-2.30773726895192,12.062924127329,5.34590334555122e-06,1.01229938241686e-05,"NOL7"
"Q9UMZ2.SYNRG",1.2886041485003,1.56714218888305,1.49802443458817,1.49354796756534,1.42122670195965,1.42287237770347,15.4897437540578,7.31699682281267e-11,3.88202337577236e-10,"SYNRG"
"Q9UN37.VPS4A",0.452453907026801,0.38126756391981,0.488044697516954,0.571535880741509,0.580620776271663,0.590785405598848,17.1164671283941,7.94438401122305e-07,1.71089493433188e-06,"VPS4A"
"Q9UN73.PCDHA6",1.1358920752841,2.10509656832879,2.47351380658165,2.67455431938882,2.87681564651102,3.11989195737831,14.1097898844958,1.40662784415404e-09,5.18618962688097e-09,"PCDHA6"
"Q9UN75.PCDHA12",1.56547175531665,2.1697485550415,2.45219000278174,2.74840380816582,2.87657644918688,3.05011541928855,14.552423790714,1.5417146451912e-09,5.63931534248932e-09,"PCDHA12"
"Q9UN86.G3BP2",0.257297876384711,0.432292502246636,0.262058085386834,0.120687635085835,-0.0710423585288539,-0.16485492956246,15.9593553010566,0.000877783738983328,0.00121631723232813,"G3BP2"
"Q9UNE7.STUB1",-0.179610731337352,-0.167825933225102,0.0306458781179848,0.0605741762840189,0.0580137459166136,0.0143595279675899,16.1247922026253,0.0176451937186535,0.020828273489329,"STUB1"
"Q9UNF0.PACSIN2",-0.00534796086427918,0.169683986049431,0.316127126846425,0.380426750009087,0.335486718420304,0.332355052045707,16.3706849697164,0.000119915271870288,0.000186419757901542,"PACSIN2"
"Q9UNF1.MAGED2",-2.16127480377497,-1.94146448777922,-1.97726328104655,-1.99693249668669,-2.42586951861385,-2.33057993992545,15.2711058551351,7.18662910351314e-12,5.34447748330614e-11,"MAGED2"
"Q9UNI6.DUSP12",0.0527735535427859,0.0872705218060411,-0.0360122794191378,0.074164000739898,-0.102382542695398,-0.264424292210735,14.7372655156344,0.186626120494102,0.198288339931244,"DUSP12"
"Q9UNK0.STX8",1.44087330558806,1.48351652433952,1.7765376309989,1.71378101812208,1.70787952967803,1.54999943324527,14.9659386287671,2.51930462777037e-07,5.87898248512119e-07,"STX8"
"Q9UNM6.PSMD13",0.215876448604827,0.00554474515006568,-0.0767910849310362,-0.0868769910191819,-0.13320758664941,-0.232084639544802,17.8784315127868,0.0229827565336696,0.0268014935778779,"PSMD13"
"Q9UNN5.FAF1",0.614073326407987,0.844862882649941,0.864945177257202,0.851421888306584,0.887239423929443,0.870763746093065,16.5743317000187,2.31409908827022e-07,5.42552801079063e-07,"FAF1"
"Q9UNQ2.DIMT1",-2.00066396053748,-2.97513289051783,-2.02139885885915,-2.64746124754696,-2.03223344143172,-2.53592272393181,12.3774783548841,0.0115873615245472,0.0139651958987938,"DIMT1"
"Q9UNS1.TIMELESS",-1.66539045481935,-1.52965789446874,-1.54978289195737,-1.58999270089073,-1.18200215113899,-1.29229754880543,12.098737803461,0.128893197094697,0.139138498713456,"TIMELESS"
"Q9UNS2.COPS3",0.350922992432588,0.204034424667397,0.313310639338694,0.227101628034491,0.271219267002251,0.0825626413777403,16.9017303332318,0.0425756390348188,0.0480161890089756,"COPS3"
"Q9UNW1.MINPP1",0.273412448479547,-0.126072553280578,0.0728494319483165,-0.195349148007974,-0.12338822146322,-0.360944065476258,13.8830388345102,0.00314426001701337,0.00407044692050611,"MINPP1"
"Q9UNX4.WDR3",-1.60930177331085,-2.18688837358304,-2.55090316307772,-2.38480796101331,-3.21343894971919,-3.15075442040625,14.3348245592175,1.9550316437897e-08,5.54982251904894e-08,"WDR3"
"Q9UNY4.TTF2",-0.363429533341221,-1.0765201012009,-0.344716495605696,-0.9846381767477,-0.653434428197396,-0.31847110368639,12.546388531005,0.242756529952546,0.255081395139107,"TTF2"
"Q9UNZ2.NSFL1C",0.443176652212439,0.858386401741519,0.902230225379462,0.790474274117567,0.649232826845967,0.521021636918476,17.548690325739,3.25183175398355e-06,6.37957786260006e-06,"NSFL1C"
"Q9UPA5.BSN",1.69721954618736,2.38969087100477,2.51750510986395,2.63429118000087,2.81057026098905,3.09575273940884,13.807200199363,1.73111171370029e-06,3.53423942053277e-06,"BSN"
"Q9UPM8.AP4E1",0.122362176771166,-0.308628349845061,0.147745750004565,0.0821165828224689,-0.0960466954582489,0.0729766046009213,11.6988903248427,0.383380666104833,0.395846342847801,"AP4E1"
"Q9UPN7.PPP6R1",-0.393120261475225,-0.519854343576881,-0.315980445320995,-0.378434381440296,-0.330255022268969,-0.288201392391908,14.1333839915212,0.0373363236471198,0.0424547489180344,"PPP6R1"
"Q9UPN9.TRIM33",-0.974032847972338,-1.18310571211561,-1.36482760218447,-1.55368863311031,-1.89908374163915,-2.02358660704438,14.5953023241041,1.63701239796644e-07,3.92907236533033e-07,"TRIM33"
"Q9UPQ9.TNRC6B",-1.00052224472955,-0.850021262470165,-0.515949923140591,0.0270074794310978,-0.429603429268435,-0.957642996429737,12.5922455005147,0.258834104200313,0.271315101457868,"TNRC6B"
"Q9UPR0.PLCL2",2.67205306801553,2.45250629568235,1.83428091674018,1.42906108675585,1.43737893910241,1.36765546711119,15.6580226014488,5.33889905737298e-12,4.19216825377723e-11,"PLCL2"
"Q9UPR3.SMG5",-2.20044882891028,-1.34469714543359,-2.13696792575972,-1.38544390945658,-1.82972834436159,-1.83153911106371,13.7904560421206,0.0192969212478006,0.0226705578243113,"SMG5"
"Q9UPR5.SLC8A2",3.06588207649116,3.19575272296949,3.35270506157103,3.35222553346305,3.58170290560593,3.54651256966888,15.3750032680313,0.000495402030616469,0.000712525389505659,"SLC8A2"
"Q9UPT9.USP22",-0.727097009265756,-0.611235517940532,-0.766836126280304,-0.891448332232678,-0.792697785101252,-0.922496198471034,14.2224856934894,4.02145011157498e-05,6.71243334779251e-05,"USP22"
"Q9UPV7.PHF24",2.34768305903519,2.54881421011103,3.1928629564206,3.81839254710511,4.18718314950718,4.55459127933205,14.4247877623656,2.89182762427834e-11,1.80822966699567e-10,"PHF24"
"Q9UPY6.WASF3",0.87573441145826,1.36329365944255,1.63628812575326,1.8618731447243,1.92004357258878,2.07657824911184,15.559311711304,5.408656092759e-12,4.23155485131556e-11,"WASF3"
"Q9UPY8.MAPRE3",0.949946363276879,1.46647252600979,1.96705794062279,2.42590712785979,2.5365992254621,2.73564039008321,17.1167617665998,5.1727643619899e-13,6.00522715716318e-12,"MAPRE3"
"Q9UPZ6.THSD7A",2.32704582298222,2.67573267074539,2.6373025833195,2.6590566482277,2.85409335440507,3.04038523201934,14.9122908355907,2.24798275373632e-10,1.03060906963903e-09,"THSD7A"
"Q9UQ03.CORO2B",2.87403344066257,2.95822491237519,2.94267898588927,3.12609689021411,3.08768065857837,3.13000919309633,16.7879320704413,0.000365043025392994,0.000534769045340528,"CORO2B"
"Q9UQ16.DNM3",0.62191379407663,1.81208624887438,2.12287534182028,2.33362193933478,2.37179631066028,2.4499791926435,17.6926788826317,1.7810560185947e-15,7.44366508932675e-14,"DNM3"
"Q9UQ35.SRRM2",-2.54441907267143,-2.80810521803921,-2.81839150876042,-2.98619493584837,-3.11370942150956,-3.23759592796048,16.4886746540249,3.11234682398606e-10,1.35586971928592e-09,"SRRM2"
"Q9UQ80.PA2G4",-1.13383619427269,-1.30168159681637,-1.40515426144033,-1.24440524352154,-1.38293994711958,-1.34434511991566,18.1974258579223,2.17042564116906e-10,1.00285430124773e-09,"PA2G4"
"Q9UQB3.CTNND2",3.31351964065159,4.17443435498471,4.46824625416192,4.54228812356335,4.59029100090431,4.66582772936675,16.3648903116084,1.599941260502e-17,2.15925405948582e-15,"CTNND2"
"Q9UQC2.GAB2",1.51633487534262,1.72026050898159,2.09632171516607,2.33996222564203,2.39425409852203,2.42838470488455,13.5903418152069,1.34753918446413e-05,2.401474233001e-05,"GAB2"
"Q9UQE7.SMC3",-1.2118684401126,-1.28510483196985,-1.55065615924868,-1.77900199629966,-1.98790728638059,-2.32998516178266,13.8801144449662,1.6663171763965e-12,1.57582520710899e-11,"SMC3"
"Q9UQR0.SCML2",-0.598125561268334,-0.907972709559209,-1.04955470201087,-1.39300183481764,-1.36421237362821,-1.05658177801853,11.8871017433551,0.00147398839016237,0.00198720016471838,"SCML2"
"Q9Y216.MTMR7",2.05997331719474,2.36724675447861,2.40440794839953,2.50300123653731,2.53871190902448,2.6635003240212,15.1630802778275,2.72460953898461e-13,3.58740255966308e-12,"MTMR7"
"Q9Y219.JAG2",1.00236190341683,1.09850610418174,1.2538790144467,1.26940829503464,1.49964328184081,1.76620467998106,13.5905376648183,4.5160659054594e-10,1.88135530132257e-09,"JAG2"
"Q9Y221.NIP7",-1.89228860645696,-1.89571947626503,-2.1631992077467,-1.77606362076075,-1.92341917850411,-0.827009610608879,12.0723512089929,0.0285993873023467,0.032942181889154,"NIP7"
"Q9Y223.GNE",0.748086949876406,0.647283855892934,0.516250928707015,0.604013241092355,0.374075205320494,0.291910263792288,14.1662747055012,0.00239842388629538,0.00315407834661418,"GNE"
"Q9Y224.RTRAF",-0.477054781556997,-1.0485718161885,-0.922484908432977,-1.11910088711612,-0.963579672807233,-1.05761276351325,15.2741868918529,9.50544101365912e-08,2.37837956301598e-07,"RTRAF"
"Q9Y230.RUVBL2",-0.180240189694245,-0.260746015075247,-0.388355266306096,-0.460774696063734,-0.546266295912847,-0.590095624164591,18.4773693248182,0.000124437094992028,0.000193171220071497,"RUVBL2"
"Q9Y233.PDE10A",-1.72160680789695,-0.894696678191507,-0.511287629414456,-0.325894298082279,-0.0369447832512875,0.150600562501562,13.2525789548207,0.84808752871482,0.850977541978718,"PDE10A"
"Q9Y237.PIN4",-0.786840360807729,-1.42504743977042,-1.63356743360029,-1.69134572318096,-1.74625047994294,-1.81469663934742,14.6244802134718,4.1287500910898e-12,3.37702564268684e-11,"PIN4"
"Q9Y248.GINS2",-4.6612691612521,-4.43689938468714,-3.05380246336615,-4.54477188096868,-4.53254627972847,-5.03748577397726,12.4525509276466,1.69138456266929e-05,2.97415559092607e-05,"GINS2"
"Q9Y250.LZTS1",1.73447093385389,1.87482431674544,1.60803539689804,1.43997632721582,1.16765355758731,1.35406356070706,14.0270956410555,2.87104158124219e-05,4.88024333856911e-05,"LZTS1"
"Q9Y263.PLAA",0.270733897951123,0.289090713512577,0.239321263712661,0.156290624577516,0.149439303097512,0.109702354036339,17.3383522486527,0.0110329949399792,0.0133417474745539,"PLAA"
"Q9Y265.RUVBL1",-0.397575522104151,-0.368176990574447,-0.551030034969007,-0.67285789084035,-0.769232636108903,-0.826475308735671,18.257843707247,2.32175017035276e-07,5.44149696220881e-07,"RUVBL1"
"Q9Y266.NUDC",-1.11022549976637,-1.43641117000255,-1.21956475779695,-1.0515000961219,-1.01316723212092,-1.017657071929,17.6080793148359,2.3144886149697e-10,1.05586318646294e-09,"NUDC"
"Q9Y276.BCS1L",2.45616717271252,2.53325896790511,2.55913649026247,2.97608928904194,2.97775191127543,3.25440072997288,15.1056330518011,7.34607028757709e-10,2.91057145705959e-09,"BCS1L"
"Q9Y277.VDAC3",1.39970027553251,1.886374233392,2.18314024638241,2.60944265771505,2.83488964174361,3.09404465722944,19.94062408732,7.59661062813713e-12,5.6093907535611e-11,"VDAC3"
"Q9Y281.CFL2",2.19139154344676,2.26868108075188,2.66699890722887,2.67071997020977,2.72895232766528,2.64516464214512,15.500696495796,1.06193355364837e-14,2.75168222421367e-13,"CFL2"
"Q9Y285.FARSA",-0.0370633864693799,0.298655038608089,0.497090842395771,0.603065740375309,0.619692045937803,0.844392846037953,17.5292958439668,5.71302472091524e-08,1.47563692751551e-07,"FARSA"
"Q9Y287.ITM2B",0.845486447460218,1.15657085924437,1.23734816790531,1.11305198986663,1.24113992921536,1.12348424206822,13.9412598662852,2.53446655715979e-08,7.04949521566387e-08,"ITM2B"
"Q9Y289.SLC5A6",-1.25540212157939,-0.92689119453077,-0.789518958005412,-0.907129275679268,-0.926165143472197,-1.05864414336681,15.702007794234,7.18048573522048e-06,1.33396003994145e-05,"SLC5A6"
"Q9Y294.ASF1A",-0.73106902822175,-0.709718544217715,-0.950265790101917,-1.69413709066859,-1.03449861910649,-2.490900423634,12.0730474858833,3.5457103131885e-05,5.95826495689626e-05,"ASF1A"
"Q9Y295.DRG1",-2.01611186564688,-2.37293345967403,-2.6103747630185,-2.6419296493932,-2.90480950641511,-2.89415839648576,14.8982700426125,4.89530972139945e-15,1.57820813179164e-13,"DRG1"
"Q9Y296.TRAPPC4",0.686013394439491,0.592185638210494,0.582948959196332,0.840423023313993,0.858909148664157,0.940063436284257,15.7943086558704,0.00127640460373775,0.00173672527263457,"TRAPPC4"
"Q9Y2A7.NCKAP1",0.449112765899467,0.995078194337739,1.06290015511861,1.25750839234629,1.28008317700655,1.36115889834833,16.4675222649711,1.05037977216683e-11,7.42024009170854e-11,"NCKAP1"
"Q9Y2B0.CNPY2",-0.148617976060451,-0.962267362205639,-0.950122057428075,-0.691259086288266,-0.601918877636125,-0.699493662416521,14.2591310928061,0.0448001089353688,0.0503583386575255,"CNPY2"
"Q9Y2C4.EXOG",0.461846725602108,1.25740408747047,1.55683805860673,1.68862008622823,1.72334236221794,1.80903479968075,14.9247215730336,4.68763818718159e-13,5.55146621143736e-12,"EXOG"
"Q9Y2D5.PALM2AKAP2",-0.051974505281431,-0.854697170582257,-0.846738027956814,-0.814299588525176,-0.716785872847801,-0.68905791374365,14.2294346325723,1.27172402064454e-07,3.11111337074596e-07,"PALM2AKAP2"
"Q9Y2E4.DIP2C",1.31986037220434,1.98827856665743,2.1523758040214,2.14301068139896,2.15910730324626,2.12879503121902,14.5315342828099,3.85581430888192e-11,2.29576885045378e-10,"DIP2C"
"Q9Y2G0.EFR3B",1.51362956476754,1.73129788818945,1.90043327824288,1.92889603361278,2.17299835426416,2.33905251219018,14.052414630623,1.65582824440706e-05,2.91479765414917e-05,"EFR3B"
