"","z","Day","cond","Name_ID"
"SC2_15.73",-0.0902164657351221,15,"Sequencing","IL17RB"
"SC2_15.74",-0.0971345371529167,15,"Sequencing","CACNA2D3"
"SC2_15.75",-0.790328862608044,15,"Sequencing","DNAH12"
"SC2_15.76",-1.6361827067478,15,"Sequencing","CNTN3"
"SC2_15.77",0.0578413527080926,15,"Sequencing","EPHA6"
"SC2_15.78",-0.196316547405382,15,"Sequencing","ENSG00000261292"
"SC2_15.79",1.70979004994214,15,"Sequencing","ENSG00000239482"
"SC2_15.80",1.27457064768683,15,"Sequencing","ENSG00000251012"
"SC2_15.81",0.772617975574071,15,"Sequencing","UPK1B"
"SC2_15.82",-0.504448024312023,15,"Sequencing","ADCY5"
"SC2_15.83",-0.989555433086851,15,"Sequencing","TRH"
"SC2_15.84",-0.415933487613504,15,"Sequencing","COL6A4P2"
"SC2_15.85",-0.362043325440146,15,"Sequencing","ZBTB38"
"SC2_15.86",-0.559769548509004,15,"Sequencing","PCOLCE2"
"SC2_15.87",2.0273627427416,15,"Sequencing","CPB1"
"SC2_15.88",0.135286739653256,15,"Sequencing","IQCJ"
"SC2_15.89",1.11694213744236,15,"Sequencing","LINC01323"
"SC2_15.90",0.674965304509796,15,"Sequencing","LINC01324"
"SC2_15.91",0.154475825364281,15,"Sequencing","SLITRK3"
"SC2_15.92",-0.225301409704986,15,"Sequencing","LINC01322"
"SC2_15.93",-0.636383417579569,15,"Sequencing","BCL6"
"SC2_15.94",-0.619535659412466,15,"Sequencing",NA
"SC2_15.95",-1.00900443509949,15,"Sequencing","IL1RAP"
"SC2_15.96",0.0980404353060093,15,"Sequencing","UTS2B"
"SC2_15.97",-1.11007445684208,15,"Sequencing","ZDHHC19"
"SC2_15.98",1.64309569603443,15,"Sequencing","RPSAP69"
"SC2_15.99",-0.538647899032773,15,"Sequencing","ENSG00000227189"
"SC2_15.100",0.220654007234921,15,"Sequencing","ENSG00000284727"
"SC2_15.101",-0.582638369825049,15,"Sequencing","MSX1"
"SC2_15.102",0.723826958709293,15,"Sequencing","GBA3"
"SC2_15.103",-0.798637226450272,15,"Sequencing","CCKAR"
"SC2_15.104",0.187100146408957,15,"Sequencing","PCDH7"
"SC2_15.105",-1.18539310181547,15,"Sequencing","LINC02513"
"SC2_15.106",-1.16632354587573,15,"Sequencing","ENSG00000260878"
"SC2_15.107",-0.399666346557564,15,"Sequencing","GABRA2"
"SC2_15.108",0.101776094384398,15,"Sequencing","ENSG00000249330"
"SC2_15.109",-0.745971550958703,15,"Sequencing","GABRB1"
"SC2_15.110",-0.670399877437128,15,"Sequencing","ENSG00000260918"
"SC2_15.111",-0.96434727942415,15,"Sequencing","ADAMTS3"
"SC2_15.112",-0.242731458588863,15,"Sequencing","BTC"
"SC2_15.113",-0.286642608630799,15,"Sequencing","FGF5"
"SC2_15.114",-0.0770391373405063,15,"Sequencing","SCD5"
"SC2_15.115",0.742757341494262,15,"Sequencing","NPNT"
"SC2_15.116",-0.736485012868375,15,"Sequencing","CAMK2D"
"SC2_15.117",0.268490468580238,15,"Sequencing","PDE5A"
"SC2_15.118",-0.696236346466218,15,"Sequencing","PCDH18"
"SC2_15.119",-0.526344597474234,15,"Sequencing","ENSG00000250777"
"SC2_15.120",0.437591236129387,15,"Sequencing","FREM3"
"SC2_15.121",-0.336658947067821,15,"Sequencing","TTC29"
"SC2_15.122",1.93705954166675,15,"Sequencing",NA
"SC2_15.123",-0.400944143646473,15,"Sequencing","GUCY1A1"
"SC2_15.124",-0.340046842232159,15,"Sequencing","ENSG00000260244"
"SC2_15.125",0.810518760011485,15,"Sequencing","PDGFC"
"SC2_15.126",-0.416135111088307,15,"Sequencing","FSTL5"
"SC2_15.127",0.342578287110407,15,"Sequencing","ENSG00000250027"
"SC2_15.128",0.0943570685352222,15,"Sequencing","NPY1R"
"SC2_15.129",-0.359911811162884,15,"Sequencing","NPY5R"
"SC2_15.130",-0.216515433327234,15,"Sequencing","GALNTL6"
"SC2_15.131",-0.209404797562049,15,"Sequencing","GLRA3"
"SC2_15.132",0.254100404672956,15,"Sequencing","ADAM29"
"SC2_15.133",1.78494237943603,15,"Sequencing","MTNR1A"
"SC2_15.134",-1.27153792975113,15,"Sequencing","RANBP3L"
"SC2_15.135",-0.665188139876365,15,"Sequencing","LIFR"
"SC2_15.136",-0.715065816778927,15,"Sequencing","PTGER4"
"SC2_15.137",0.170112315392517,15,"Sequencing","GHR"
"SC2_15.138",-0.163337964537339,15,"Sequencing","ESM1"
"SC2_15.139",-0.33625362671413,15,"Sequencing","IL6ST"
"SC2_15.140",-0.388416257408515,15,"Sequencing","RGS7BP"
"SC2_15.141",-0.233787928246865,15,"Sequencing","LINC02197"
"SC2_15.142",-0.52708873103515,15,"Sequencing","SV2C"
"SC2_15.143",-0.111699439924006,15,"Sequencing","MEF2C"
"SC2_15.144",-0.219555170274541,15,"Sequencing","EGR1"
"SC2_15.145",-0.300501276506327,15,"Sequencing","NR3C1"
"SC2_15.146",-0.71731230549738,15,"Sequencing","GRIA1"
"SC2_15.147",-1.17493638223398,15,"Sequencing","ENSG00000249738"
"SC2_15.148",0.221698469903835,15,"Sequencing","IL12B"
"SC2_15.149",0.499198891966979,15,"Sequencing","GABRB2"
"SC2_15.150",-0.388917586431503,15,"Sequencing","GABRA1"
"SC2_15.151",-0.386539183525242,15,"Sequencing","GABRG2"
"SC2_15.152",-0.431495343017385,15,"Sequencing","F12"
"SC2_15.153",-0.410995009579857,15,"Sequencing","PRR7-AS1"
"SC2_15.154",-0.692258474648971,15,"Sequencing","TRIM7"
"SC2_15.155",-0.250911174711167,15,"Sequencing","CD83"
"SC2_15.156",-0.415557169194331,15,"Sequencing","RBM24"
"SC2_15.157",-0.681292939561073,15,"Sequencing","RNF144B"
"SC2_15.158",-0.115036239665882,15,"Sequencing","DCDC2"
"SC2_15.159",-0.460290054744881,15,"Sequencing","SLC17A2"
"SC2_15.160",-0.266443721607832,15,"Sequencing","BTN3A1"
"SC2_15.161",-0.698652708716664,15,"Sequencing","RN7SL471P"
"SC2_15.162",-0.160311167289354,15,"Sequencing","TRIM31-AS1"
"SC2_15.163",-0.205067563074807,15,"Sequencing","HLA-DRB5"
"SC2_15.164",-0.681837266823087,15,"Sequencing","TAP1"
"SC2_15.165",-0.905791672398923,15,"Sequencing","CLIC5"
"SC2_15.166",-0.877163464007479,15,"Sequencing","RCAN2"
"SC2_15.167",-0.754628837922682,15,"Sequencing","TENT5A"
"SC2_15.168",-0.130843690387095,15,"Sequencing","TBX18"
"SC2_15.169",0.17238834800604,15,"Sequencing","GJA10"
"SC2_15.170",-0.747087894193884,15,"Sequencing","FAM162B"
"SC2_15.171",0.755068195755119,15,"Sequencing","RFX6"
"SC2_15.172",-0.442527248738682,15,"Sequencing","NKAIN2"
"SC2_15.173",-0.526635342744003,15,"Sequencing","ENSG00000237321"
"SC2_15.174",-0.826934609412406,15,"Sequencing","MOXD1"
"SC2_15.175",-0.686489783928712,15,"Sequencing","MAP7"
"SC2_15.176",-0.760394299333254,15,"Sequencing","STXBP5-AS1"
"SC2_15.177",-0.281531173177989,15,"Sequencing","MYCT1"
"SC2_15.178",-0.867671577004341,15,"Sequencing","ENSG00000232529"
"SC2_15.179",-0.350653210236604,15,"Sequencing","LPA"
"SC2_15.180",1.45282478400081,15,"Sequencing","LINC02538"
"SC2_15.181",0.576899480502334,15,"Sequencing","ENSG00000235994"
"SC2_15.182",1.70700422359605,15,"Sequencing","KIF25"
"SC2_15.183",0.0082232435461635,15,"Sequencing","ENSG00000234647"
"SC2_15.184",0.177050759898353,15,"Sequencing","SMOC2"
"SC2_15.185",0.468798377428002,15,"Sequencing","NXPH1"
"SC2_15.186",-0.297441430158642,15,"Sequencing","GALNT17"
"SC2_15.187",-0.33084554773638,15,"Sequencing","CALN1"
"SC2_15.188",-0.136621931449306,15,"Sequencing","CD36"
"SC2_15.189",0.219801668019019,15,"Sequencing","GRM3"
"SC2_15.190",-0.530966629861593,15,"Sequencing","TAC1"
"SC2_15.191",-0.715372366651577,15,"Sequencing","AZGP1"
"SC2_15.192",-0.706736944330488,15,"Sequencing","VGF"
"SC2_15.193",-0.0641368305403629,15,"Sequencing","LHFPL3"
"SC2_15.194",-0.548873996148338,15,"Sequencing","TMEM229A"
"SC2_15.195",0.0297688676243402,15,"Sequencing","ENSG00000279419"
"SC2_15.196",-0.924280178003325,15,"Sequencing","CHRM2"
"SC2_15.197",-0.672943814585561,15,"Sequencing","CRLF2"
"SC2_15.198",0.106113608128162,15,"Sequencing","ADGRG2"
"SC2_15.199",-0.716199466021862,15,"Sequencing","MAP7D2"
"SC2_15.200",-0.825912827151145,15,"Sequencing","ENSG00000283400"
"SC2_15.201",-0.962670705274069,15,"Sequencing","PTCHD1"
"SC2_15.202",-0.62068762732325,15,"Sequencing","IL1RAPL1"
"SC2_15.203",-0.284856551460117,15,"Sequencing","DMD"
"SC2_15.204",-0.190177797326476,15,"Sequencing","ERAS"
"SC2_15.205",-0.109713782735088,15,"Sequencing","MAGED4"
"SC2_15.206",0.156154702690563,15,"Sequencing","PCDH11X"
"SC2_15.207",-0.64232601269052,15,"Sequencing","TCEAL6"
"SC2_15.208",-0.148066588343706,15,"Sequencing","RNF128"
"SC2_15.209",1.15558915207462,15,"Sequencing","SERTM2"
"SC2_15.210",0.419614665796267,15,"Sequencing","TRPC5"
"SC2_15.211",-0.661032589088773,15,"Sequencing","IL13RA1"
"SC2_15.212",-0.394684566007836,15,"Sequencing","SMIM10L2A"
"SC2_15.213",-0.958107020279828,15,"Sequencing","ARHGEF6"
"SC2_15.214",-0.737039401545851,15,"Sequencing","FGF13"
"SC2_15.215",0.302005462422574,15,"Sequencing","MCF2"
"SC2_15.216",-0.826988817517142,15,"Sequencing","SLITRK2"
"SC2_15.217",0.0653044580772526,15,"Sequencing","GPR50"
"SC2_15.218",0.656455477103805,15,"Sequencing","ENSG00000269993"
"SC2_15.219",-0.175611000624207,15,"Sequencing","CSMD1"
"SC2_15.220",-0.9616838740905,15,"Sequencing","ENSG00000284613"
"SC2_15.221",1.61240177199036,15,"Sequencing","LPL"
"SC2_15.222",-0.544418442559669,15,"Sequencing","LGI3"
"SC2_15.223",-0.531085204279402,15,"Sequencing","STC1"
"SC2_15.224",-0.466058482002764,15,"Sequencing","ADAM28"
"SC2_15.225",0.522877686432192,15,"Sequencing","ENSG00000253888"
"SC2_15.226",-0.597786708768177,15,"Sequencing","ENSG00000279099"
"SC2_15.227",0.392328028627987,15,"Sequencing","ENSG00000253746"
"SC2_15.228",-1.03350525643104,15,"Sequencing","CHRNA6"
"SC2_15.229",0.0741231585317525,15,"Sequencing","OPRK1"
"SC2_15.230",-0.603747849256966,15,"Sequencing","ENSG00000254254"
"SC2_15.231",-0.931376804373759,15,"Sequencing","TTPA"
"SC2_15.232",-0.115040610814404,15,"Sequencing","SBSPON"
"SC2_15.233",-0.154528059727774,15,"Sequencing","PI15"
"SC2_15.234",-1.24880731173926,15,"Sequencing","IL7"
"SC2_15.235",-0.466593938093654,15,"Sequencing","MATN2"
"SC2_15.236",-0.663684910290402,15,"Sequencing","SPAG1"
"SC2_15.237",-0.293128675065355,15,"Sequencing","ANGPT1"
"SC2_15.238",-0.388344973243499,15,"Sequencing","RSPO2"
"SC2_15.239",0.191708755756211,15,"Sequencing","TRHR"
"SC2_15.240",0.583971298296146,15,"Sequencing","SNTB1"
"SC2_15.241",-0.195550603816834,15,"Sequencing","ENSG00000244791"
"SC2_15.242",-0.278286898750949,15,"Sequencing","ADCY8"
"SC2_15.243",-0.271703555833963,15,"Sequencing","ENSG00000253259"
"SC2_15.244",-0.860382841180044,15,"Sequencing","ENSG00000253507"
"SC2_15.245",-0.800321015066359,15,"Sequencing","KCNK9"
"SC2_15.246",-0.0841075313696318,15,"Sequencing","LY6H"
"SC2_15.247",-0.179959689938557,15,"Sequencing","CD274"
"SC2_15.248",0.610847042469471,15,"Sequencing","ENSG00000226197"
"SC2_15.249",1.57169661039256,15,"Sequencing","ENSG00000225472"
"SC2_15.250",0.0372811354762387,15,"Sequencing","BNC2"
"SC2_15.251",-0.595704353839315,15,"Sequencing","SLC24A2"
"SC2_15.252",-0.0274037859315116,15,"Sequencing","ENSG00000260390"
"SC2_15.253",-0.375056286215448,15,"Sequencing","ENSG00000260412"
"SC2_15.254",-0.190817403063715,15,"Sequencing","LINGO2"
"SC2_15.255",-0.650201429068782,15,"Sequencing","AQP3"
"SC2_15.256",-0.531805424888333,15,"Sequencing","FAM189A2"
"SC2_15.257",-0.203637541986162,15,"Sequencing","NTRK2"
"SC2_15.258",-0.35173595225888,15,"Sequencing","FGD3"
"SC2_15.259",-0.510462768904657,15,"Sequencing","FBP1"
"SC2_15.260",-1.283828135442,15,"Sequencing","GAS2L1P2"
"SC2_15.261",-0.472452697265277,15,"Sequencing","GRIN3A"
"SC2_15.262",-0.797945460801336,15,"Sequencing","PPP3R2"
"SC2_15.263",0.485906806979433,15,"Sequencing","LINC01505"
"SC2_15.264",-0.292798563209832,15,"Sequencing","BRINP1"
"SC2_15.265",-0.239895293433105,15,"Sequencing","GPR21"
"SC2_15.266",0.621013370483747,15,"Sequencing","MIR181A2HG"
"SC2_15.267",-0.272796996116227,15,"Sequencing","IER5L"
"SC2_15.268",-0.443720280126553,15,"Sequencing","C9orf50"
"SC2_15.269",-0.764637520212481,15,"Sequencing","NACC2"
"SC2_15.270",-0.618254145831382,15,"Sequencing","GRIN1"
"SC2_15.271",-0.929951508206595,15,"Sequencing","TH"
"SC2_15.272",0.612035916886629,15,"Sequencing","SPON1"
"SC2_15.273",-0.705575625347089,15,"Sequencing","NCR3LG1"
"SC2_15.274",-0.519757608769467,15,"Sequencing","ENSG00000270607"
"SC2_15.275",-0.196869874539433,15,"Sequencing","ENSG00000279675"
"SC2_15.276",0.0622516430495022,15,"Sequencing","LRRC4C"
"SC2_15.277",-0.773796737914817,15,"Sequencing","LINC02740"
"SC2_15.278",1.80199276614014,15,"Sequencing","MS4A7"
"SC2_15.279",1.43030879405266,15,"Sequencing","MS4A14"
"SC2_15.280",2.06322966527288,15,"Sequencing","MS4A1"
"SC2_15.281",-0.188259646570132,15,"Sequencing","MIR6746"
"SC2_15.282",-0.0448266040676355,15,"Sequencing","KCNK4"
"SC2_15.283",0.081731058161383,15,"Sequencing","ENSG00000257069"
"SC2_15.284",0.129122366224637,15,"Sequencing","CATSPERZ"
"SC2_15.285",-0.659026285516396,15,"Sequencing","SHANK2-AS1"
"SC2_15.286",-0.499593645235577,15,"Sequencing","ARHGEF17"
"SC2_15.287",-0.290903588636294,15,"Sequencing","GRM5"
"SC2_15.288",-0.0173820329137445,15,"Sequencing","MMP10"
"SC2_15.289",0.20412786000109,15,"Sequencing","MMP1"
"SC2_15.290",-0.122997354899405,15,"Sequencing","PDGFD"
"SC2_15.291",-0.213058229193939,15,"Sequencing","C11orf87"
"SC2_15.292",-0.713033892433981,15,"Sequencing","ARHGAP20"
"SC2_15.293",-0.801245132442486,15,"Sequencing","LAYN"
"SC2_15.294",-0.867361012879482,15,"Sequencing","SCN2B"
"SC2_15.295",-0.490466190913465,15,"Sequencing","ABCG4"
"SC2_15.296",-0.527731824594106,15,"Sequencing","TRIM29"
"SC2_15.297",-0.0233286147951821,15,"Sequencing","MIR100HG"
"SC2_15.298",-0.703124754095551,15,"Sequencing","MIR125B1"
"SC2_15.299",-0.312936673221109,15,"Sequencing","ENSG00000238117"
"SC2_15.300",-0.142571853922068,15,"Sequencing","LINC02714"
"SC2_15.301",0.125411175113623,15,"Sequencing","LINC00707"
"SC2_15.302",-0.681539018491699,15,"Sequencing","SFMBT2"
"SC2_15.303",-0.0595724083135927,15,"Sequencing","ARMC3"
"SC2_15.304",-0.682440329713639,15,"Sequencing","MKX"
"SC2_15.305",-0.392019335693337,15,"Sequencing","FZD8"
"SC2_15.306",-0.629684518298595,15,"Sequencing","MIR4683"
"SC2_15.307",-0.247711824922587,15,"Sequencing","ANXA8L1"
"SC2_15.308",0.281989369729403,15,"Sequencing","LRRTM3"
"SC2_15.309",-0.616715376655213,15,"Sequencing","TLL2"
"SC2_15.310",-0.508774657406574,15,"Sequencing","SORCS1"
"SC2_15.311",-0.83553036796825,15,"Sequencing","CHST15"
"SC2_15.312",-0.756512426977223,15,"Sequencing","PTPRE"
"SC2_15.313",-0.607624674691497,15,"Sequencing","JAKMIP3"
"SC2_15.314",-0.365649208453044,15,"Sequencing","ENSG00000249695"
"SC2_15.315",-0.580152117565506,15,"Sequencing","GRIN2B"
"SC2_15.316",-0.687443737347871,15,"Sequencing","RERG"
"SC2_15.317",-0.364813503404043,15,"Sequencing","PTHLH"
"SC2_15.318",-0.409834216574813,15,"Sequencing","PDZRN4"
"SC2_15.319",-0.48610845918765,15,"Sequencing","TMEM117"
"SC2_15.320",-0.727783265200499,15,"Sequencing","ENSG00000258101"
"SC2_15.321",-0.749317960160304,15,"Sequencing","KRT18"
"SC2_15.322",-0.480748727797314,15,"Sequencing","TAFA2"
"SC2_15.323",1.85052854272841,15,"Sequencing","LINC02458"
"SC2_15.324",-0.770142943938344,15,"Sequencing","NTN4"
"SC2_15.325",0.644261649562033,15,"Sequencing","SLC17A8"
"SC2_15.326",-0.58998765240154,15,"Sequencing","ENSG00000257548"
"SC2_15.327",1.63047893518538,15,"Sequencing","TMEM233"
"SC2_15.328",0.397737826326844,15,"Sequencing","MIR1178"
"SC2_15.329",-0.536795881093097,15,"Sequencing","ENSG00000280381"
"SC2_15.330",-0.368954772635688,15,"Sequencing","TMEM132D"
"SC2_15.331",-0.0418754706956098,15,"Sequencing","LINC02340"
"SC2_15.332",-0.543477764293602,15,"Sequencing","FLT3"
"SC2_15.333",-0.347366231673131,15,"Sequencing","STOML3"
"SC2_15.334",0.42672881453705,15,"Sequencing","KCTD4"
"SC2_15.335",0.0244310483869344,15,"Sequencing","ENSG00000278727"
"SC2_15.336",-0.566549462062994,15,"Sequencing","SLITRK6"
"SC2_15.337",0.0846704718178386,15,"Sequencing","ENSG00000232636"
"SC2_15.338",-0.479218265244539,15,"Sequencing","MIR4500HG"
"SC2_15.339",-0.722169069119007,15,"Sequencing","COL4A2"
"SC2_15.340",-0.281967342153181,15,"Sequencing","NPAS3"
"SC2_15.341",-0.729316378156307,15,"Sequencing","ENSG00000258636"
"SC2_15.342",-0.266449993704022,15,"Sequencing","LRFN5"
"SC2_15.343",-0.211975348466208,15,"Sequencing","MDGA2"
"SC2_15.344",-0.00965502655930704,15,"Sequencing","PTGER2"
"SC2_15.345",-0.0285068994533827,15,"Sequencing","LGALS3"
"SC2_15.346",-0.199747736881853,15,"Sequencing","SYT16"
"SC2_15.347",-0.593106458852085,15,"Sequencing","KCNH5"
"SC2_15.348",-0.343084416129601,15,"Sequencing","TMEM229B"
"SC2_15.349",-0.316436343696575,15,"Sequencing","ENSG00000258422"
"SC2_15.350",-0.844297583578447,15,"Sequencing","FOS"
"SC2_15.351",-0.522274010131813,15,"Sequencing","NRXN3"
"SC2_15.352",-0.663116541155719,15,"Sequencing","ENSG00000258419"
"SC2_15.353",-0.406582180197511,15,"Sequencing","TSHR"
"SC2_15.354",-0.527511161136277,15,"Sequencing","MEG8"
"SC2_15.355",-0.557087168540105,15,"Sequencing","DIO3"
"SC2_15.356",-1.79162457453971,15,"Sequencing","ENSG00000260780"
"SC2_15.357",-0.0776270826374724,15,"Sequencing","SNORD116-18"
"SC2_15.358",-0.593901748954391,15,"Sequencing","SNORD115-1"
"SC2_15.359",-0.351459566533453,15,"Sequencing","SNORD115-46"
"SC2_15.360",-0.521675746948106,15,"Sequencing","GABRA5"
"SC2_15.361",-0.376854089368683,15,"Sequencing","GJD2"
"SC2_15.362",-0.630866576422733,15,"Sequencing","MEIS2"
"SC2_15.363",0.544338982274407,15,"Sequencing","ENSG00000276121"
"SC2_15.364",0.540990836771916,15,"Sequencing","FGF7"
"SC2_15.365",-0.452927136750659,15,"Sequencing","LYSMD2"
"SC2_15.366",0.992096356834688,15,"Sequencing","THSD4"
"SC2_15.367",-0.265309301701918,15,"Sequencing","ENSG00000275120"
"SC2_15.368",-0.0588441236238839,15,"Sequencing","ENSG00000276278"
"SC2_15.369",0.128154422754859,15,"Sequencing","PLIN1"
"SC2_15.370",-0.23999927469177,15,"Sequencing","ENSG00000260337"
"SC2_15.371",0.00624386660838076,15,"Sequencing","FAM169B"
"SC2_15.372",-0.125672880885213,15,"Sequencing","ADAMTS17"
"SC2_15.373",-0.613703053161229,15,"Sequencing","TNFRSF12A"
"SC2_15.374",-0.322926684521477,15,"Sequencing","ENSG00000262668"
"SC2_15.375",0.227675043131721,15,"Sequencing","GRIN2A"
"SC2_15.376",0.407130302762846,15,"Sequencing","SOCS1"
"SC2_15.377",-0.344440726430921,15,"Sequencing","ENSG00000262801"
"SC2_15.378",-0.516389339223678,15,"Sequencing","ENSG00000262267"
"SC2_15.379",-0.625374403247656,15,"Sequencing","TMC5"
"SC2_15.380",-0.85360443890519,15,"Sequencing","RNU4-46P"
"SC2_15.381",-0.401988049181343,15,"Sequencing","HS3ST4"
"SC2_15.382",-0.134560444390649,15,"Sequencing","ENSG00000283662"
"SC2_15.383",-0.455677118138349,15,"Sequencing","LPCAT2"
"SC2_15.384",-0.926737133855054,15,"Sequencing","MT3"
"SC2_15.385",0.560369859440485,15,"Sequencing","CDH8"
"SC2_15.386",0.215982050090564,15,"Sequencing","ENSG00000260600"
"SC2_15.387",2.22679821157699,15,"Sequencing","ENSG00000231589"
"SC2_15.388",-0.80546851335031,15,"Sequencing","HSF4"
"SC2_15.389",-0.942497755460313,15,"Sequencing","ENSG00000262691"
"SC2_15.390",-0.354704381868291,15,"Sequencing","ENSG00000260577"
"SC2_15.391",-0.728537343026278,15,"Sequencing","HAS3"
"SC2_15.392",-0.599089113321057,15,"Sequencing","HPR"
"SC2_15.393",0.187914887584552,15,"Sequencing","ENSG00000277954"
"SC2_15.394",-0.568333724903301,15,"Sequencing","ENSG00000261722"
"SC2_15.395",0.158182335273715,15,"Sequencing","MAF"
"SC2_15.396",0.45035879030685,15,"Sequencing","ENSG00000277214"
"SC2_15.397",-0.285741107520516,15,"Sequencing","ENSG00000278058"
"SC2_15.398",-0.643340725765583,15,"Sequencing","HSD17B2"
"SC2_15.399",-0.352926528810715,15,"Sequencing","ATP2C2"
"SC2_15.400",-0.0561296959058222,15,"Sequencing","ENSG00000260279"
"SC2_15.401",0.010757182384033,15,"Sequencing","SERPINF2"
"SC2_15.402",-0.698954419904178,15,"Sequencing","GUCY2D"
"SC2_15.403",-0.618574408819229,15,"Sequencing","ENSG00000279174"
"SC2_15.404",-0.216974505503208,15,"Sequencing","LINC00670"
"SC2_15.405",-0.702452205846725,15,"Sequencing","ASIC2"
"SC2_15.406",-0.711449567917391,15,"Sequencing","PLXDC1"
"SC2_15.407",-0.988357473522461,15,"Sequencing","HAP1"
"SC2_15.408",-0.235238864833492,15,"Sequencing","ENSG00000276851"
"SC2_15.409",-0.651962141135429,15,"Sequencing","CA10"
"SC2_15.410",-0.800080349079192,15,"Sequencing","NOG"
"SC2_15.411",-0.632728057084991,15,"Sequencing","TRIM25"
"SC2_15.412",-0.0704172387630948,15,"Sequencing","PRKCA"
"SC2_15.413",0.103939683306449,15,"Sequencing","KCNJ2-AS1"
"SC2_15.414",0.0215898904892799,15,"Sequencing","KCNJ2"
"SC2_15.415",0.175048798892644,15,"Sequencing","ENSG00000276863"
"SC2_15.416",-0.496537836391273,15,"Sequencing","ENSG00000263606"
"SC2_15.417",-0.690437275199245,15,"Sequencing","LDLRAD4"
"SC2_15.418",-0.484569100181486,15,"Sequencing","RN7SL362P"
"SC2_15.419",0.106185058866694,15,"Sequencing","CHST9"
"SC2_15.420",-0.766329945749491,15,"Sequencing","GAREM1"
"SC2_15.421",-0.030221607429404,15,"Sequencing","RIT2"
"SC2_15.422",-0.681435289763097,15,"Sequencing","PSTPIP2"
"SC2_15.423",-0.257183942952534,15,"Sequencing","RAB27B"
"SC2_15.424",0.0865938857280015,15,"Sequencing","SERPINB2"
"SC2_15.425",-0.0474791645613059,15,"Sequencing","SERPINB10"
"SC2_15.426",0.485832993755809,15,"Sequencing","LINC00305"
"SC2_15.427",-0.290681746638723,15,"Sequencing","CDH7"
"SC2_15.428",-0.291359996068684,15,"Sequencing","ENSG00000263720"
"SC2_15.429",-1.00744378280817,15,"Sequencing","CBLN2"
"SC2_15.430",0.230546669253781,15,"Sequencing","LINC01896"
"SC2_15.431",0.130684091958854,15,"Sequencing","SALL3"
"SC2_15.432",1.86351650484551,15,"Sequencing","PDYN"
"SC2_15.433",-0.377061792639446,15,"Sequencing","TGM3"
"SC2_15.434",-0.55276795169251,15,"Sequencing","EBF4"
"SC2_15.435",-0.0741425650898141,15,"Sequencing","SLC24A3"
"SC2_15.436",-0.0510991601780142,15,"Sequencing","ANKRD20A21P"
"SC2_15.437",0.267586968698324,15,"Sequencing","MAFB"
"SC2_15.438",-0.370287550984502,15,"Sequencing","PTPRT"
"SC2_15.439",-0.371781043975036,15,"Sequencing","ENSG00000233508"
"SC2_15.440",0.113737256748859,15,"Sequencing","SYCP2"
"SC2_15.441",-0.47362001904407,15,"Sequencing","CDH4"
"SC2_15.442",-0.574278538830777,15,"Sequencing","MIR1-1HG-AS1"
"SC2_15.443",0.000425923413945141,15,"Sequencing","THEG"
"SC2_15.444",-0.608827179709256,15,"Sequencing","SBNO2"
